PaymentID,OrderID,Method,PaymentStatus,Amount
3800,3800,Credit Card,Paid,9028
3801,3801,Net Banking,Paid,56646
3802,3802,Credit Card,Paid,28860
3803,3803,UPI,Paid,16500
3804,3804,UPI,Paid,11852
3805,3805,COD,Paid,4294
3806,3806,Net Banking,Paid,36439
3807,3807,Debit Card,Paid,54653
3808,3808,Debit Card,Paid,4241
3809,3809,COD,Paid,21319
3810,3810,Credit Card,Paid,18168
3811,3811,Credit Card,Paid,14872
3812,3812,Credit Card,Paid,4448
3813,3813,Net Banking,Paid,26065
3814,3814,Debit Card,Paid,57236
3815,3815,UPI,Paid,12977
3816,3816,COD,Paid,23450
3817,3817,Net Banking,Paid,77549
3818,3818,COD,Paid,28963
3819,3819,Net Banking,Paid,30253
3820,3820,COD,Paid,26855
3821,3821,UPI,Paid,42054
3822,3822,UPI,Paid,48672
3823,3823,UPI,Paid,6948
3824,3824,Credit Card,Paid,8150
3825,3825,Credit Card,Paid,124276
3826,3826,Credit Card,Paid,65299
3827,3827,Credit Card,Paid,5453
3828,3828,Credit Card,Paid,56521
3829,3829,Net Banking,Paid,37076
3830,3830,Credit Card,Paid,22573
3831,3831,COD,Paid,27359
3832,3832,Debit Card,Paid,43376
3833,3833,UPI,Paid,16396
3834,3834,Credit Card,Paid,40629
3835,3835,UPI,Paid,17667
3836,3836,Net Banking,Paid,41066
3837,3837,Credit Card,Paid,37322
3838,3838,COD,Paid,105228
3839,3839,UPI,Paid,40988
3840,3840,Credit Card,Paid,41417
3841,3841,Debit Card,Paid,30562
3842,3842,Debit Card,Paid,6962
3843,3843,UPI,Paid,20048
3844,3844,Net Banking,Paid,70538
3845,3845,COD,Paid,91926
3846,3846,UPI,Paid,24079
3847,3847,UPI,Paid,12684
3848,3848,UPI,Paid,70165
3849,3849,Debit Card,Paid,49752
3850,3850,Debit Card,Paid,8395
3851,3851,Credit Card,Paid,9187
3852,3852,UPI,Paid,8210
3853,3853,UPI,Paid,35948
3854,3854,Net Banking,Paid,4722
3855,3855,Net Banking,Paid,70827
3856,3856,UPI,Paid,7624
3857,3857,Net Banking,Paid,17653
3858,3858,UPI,Paid,32395
3859,3859,COD,Paid,36257
3860,3860,Debit Card,Paid,59087
3861,3861,Credit Card,Paid,42682
3862,3862,Net Banking,Paid,63011
3863,3863,COD,Paid,13259
3864,3864,Debit Card,Paid,31598
3865,3865,Credit Card,Paid,48588
3866,3866,COD,Paid,55009
3867,3867,Credit Card,Paid,47030
3868,3868,UPI,Paid,21222
3869,3869,Debit Card,Paid,37236
3870,3870,Credit Card,Paid,42239
3871,3871,Net Banking,Paid,11703
3872,3872,Net Banking,Paid,64742
3873,3873,COD,Paid,7244
3874,3874,UPI,Paid,14567
3875,3875,Credit Card,Paid,100215
3876,3876,UPI,Paid,10932
3877,3877,UPI,Paid,2944
3878,3878,Credit Card,Paid,30664
3879,3879,Debit Card,Paid,22180
3880,3880,Net Banking,Paid,53278
3881,3881,Credit Card,Paid,71368
3882,3882,UPI,Paid,63964
3883,3883,COD,Paid,45476
3884,3884,COD,Paid,38423
3885,3885,Credit Card,Paid,60682
3886,3886,Net Banking,Paid,101388
3887,3887,Credit Card,Paid,111928
3888,3888,UPI,Paid,60165
3889,3889,UPI,Paid,35167
3890,3890,Credit Card,Paid,8517
3891,3891,Credit Card,Paid,78424
3892,3892,Credit Card,Paid,23552
3893,3893,Debit Card,Paid,89757
3894,3894,Debit Card,Paid,66285
3895,3895,UPI,Paid,59013
3896,3896,COD,Paid,21966
3897,3897,UPI,Paid,13616
3898,3898,Debit Card,Paid,50250
3899,3899,Debit Card,Paid,28210
3900,3900,UPI,Paid,61315
3901,3901,Net Banking,Paid,26760
3902,3902,Net Banking,Paid,39280
3903,3903,Net Banking,Paid,59803
3904,3904,UPI,Paid,39353
3905,3905,UPI,Paid,31652
3906,3906,Credit Card,Paid,70476
3907,3907,Debit Card,Paid,73788
3908,3908,Debit Card,Paid,70963
3909,3909,Debit Card,Paid,34672
3910,3910,Debit Card,Paid,24772
3911,3911,COD,Paid,89296
3912,3912,COD,Paid,18666
3913,3913,Debit Card,Paid,41560
3914,3914,Net Banking,Paid,55738
3915,3915,Debit Card,Paid,43182
3916,3916,Net Banking,Paid,71391
3917,3917,Credit Card,Paid,19795
3918,3918,Credit Card,Paid,56757
3919,3919,Net Banking,Paid,20161
3920,3920,Net Banking,Paid,36725
3921,3921,Net Banking,Paid,34833
3922,3922,Net Banking,Paid,48230
3923,3923,COD,Paid,24766
3924,3924,UPI,Paid,46318
3925,3925,Net Banking,Paid,40756
3926,3926,UPI,Paid,38768
3927,3927,Net Banking,Paid,89100
3928,3928,Debit Card,Paid,7178
3929,3929,COD,Paid,27248
3930,3930,Debit Card,Paid,18118
3931,3931,Net Banking,Paid,57353
3932,3932,UPI,Paid,79552
3933,3933,Net Banking,Paid,21496
3934,3934,UPI,Paid,35242
3935,3935,UPI,Paid,31412
3936,3936,Net Banking,Paid,19559
3937,3937,Credit Card,Paid,37069
3938,3938,Credit Card,Paid,7964
3939,3939,Net Banking,Paid,33352
3940,3940,Debit Card,Paid,64504
3941,3941,Net Banking,Paid,16157
3942,3942,Credit Card,Paid,22472
3943,3943,Debit Card,Paid,17320
3944,3944,Net Banking,Paid,24388
3945,3945,Net Banking,Paid,21414
3946,3946,COD,Paid,16106
3947,3947,UPI,Paid,7610
3948,3948,Credit Card,Paid,39617
3949,3949,UPI,Paid,7919
3950,3950,UPI,Paid,38143
3951,3951,Net Banking,Paid,68440
3952,3952,UPI,Paid,33464
3953,3953,UPI,Paid,51960
3954,3954,UPI,Paid,44174
3955,3955,Debit Card,Paid,55755
3956,3956,UPI,Paid,91854
3957,3957,UPI,Paid,16202
3958,3958,COD,Paid,41592
3959,3959,COD,Paid,47546
3960,3960,COD,Paid,67416
3961,3961,Net Banking,Paid,46476
3962,3962,Credit Card,Paid,27572
3963,3963,Debit Card,Paid,71200
3964,3964,Net Banking,Paid,49964
3965,3965,COD,Paid,36945
3966,3966,Debit Card,Paid,21674
3967,3967,Net Banking,Paid,27048
3968,3968,UPI,Paid,4384
3969,3969,COD,Paid,61698
3970,3970,Net Banking,Paid,57390
3971,3971,UPI,Paid,40279
3972,3972,COD,Paid,25102
3973,3973,Debit Card,Paid,46704
3974,3974,Credit Card,Paid,79848
3975,3975,Credit Card,Paid,18295
3976,3976,Net Banking,Paid,78219
3977,3977,Debit Card,Paid,37348
3978,3978,Credit Card,Paid,10907
3979,3979,Net Banking,Paid,34185
3980,3980,Net Banking,Paid,29602
3981,3981,Net Banking,Paid,30280
3982,3982,Debit Card,Paid,36090
3983,3983,Debit Card,Paid,22738
3984,3984,Net Banking,Paid,33062
3985,3985,Credit Card,Paid,33683
3986,3986,Credit Card,Paid,6372
3987,3987,COD,Paid,18346
3988,3988,Credit Card,Paid,17756
3989,3989,Credit Card,Paid,57914
3990,3990,UPI,Paid,21918
3991,3991,COD,Paid,82534
3992,3992,Net Banking,Paid,16524
3993,3993,Net Banking,Paid,10776
3994,3994,Credit Card,Paid,49690
3995,3995,Credit Card,Paid,49394
3996,3996,COD,Paid,4991
3997,3997,Debit Card,Paid,59706
3998,3998,Debit Card,Paid,72895
3999,3999,Credit Card,Paid,12056
4000,4000,UPI,Paid,45580
4001,4001,UPI,Paid,14002
4002,4002,COD,Paid,50417
4003,4003,Net Banking,Paid,21145
4004,4004,Credit Card,Paid,19366
4005,4005,UPI,Paid,66238
4006,4006,UPI,Paid,9718
4007,4007,Credit Card,Paid,56984
4008,4008,Debit Card,Paid,31568
4009,4009,Net Banking,Paid,29479
4010,4010,Debit Card,Paid,15468
4011,4011,UPI,Paid,19613
4012,4012,UPI,Paid,31434
4013,4013,UPI,Paid,50549
4014,4014,Net Banking,Paid,20091
4015,4015,Net Banking,Paid,61565
4016,4016,COD,Paid,50153
4017,4017,COD,Paid,70528
4018,4018,Debit Card,Paid,81285
4019,4019,Credit Card,Paid,25614
4020,4020,Debit Card,Paid,87175
4021,4021,UPI,Paid,13465
4022,4022,Net Banking,Paid,24427
4023,4023,Credit Card,Paid,16544
4024,4024,UPI,Paid,9330
4025,4025,Credit Card,Paid,29271
4026,4026,UPI,Paid,78226
4027,4027,Debit Card,Paid,56383
4028,4028,UPI,Paid,11518
4029,4029,UPI,Paid,59904
4030,4030,Credit Card,Paid,46418
4031,4031,Credit Card,Paid,12434
4032,4032,Net Banking,Paid,4149
4033,4033,UPI,Paid,64382
4034,4034,Debit Card,Paid,4080
4035,4035,Net Banking,Paid,48181
4036,4036,COD,Paid,20898
4037,4037,UPI,Paid,5050
4038,4038,Credit Card,Paid,71660
4039,4039,Net Banking,Paid,109670
4040,4040,Credit Card,Paid,32694
4041,4041,COD,Paid,49004
4042,4042,Debit Card,Paid,71065
4043,4043,Credit Card,Paid,14712
4044,4044,Net Banking,Paid,10995
4045,4045,Debit Card,Paid,40025
4046,4046,Debit Card,Paid,54182
4047,4047,Net Banking,Paid,61307
4048,4048,UPI,Paid,55196
4049,4049,COD,Paid,33509
4050,4050,COD,Paid,82774
4051,4051,COD,Paid,39955
4052,4052,UPI,Paid,30926
4053,4053,Net Banking,Paid,73536
4054,4054,Net Banking,Paid,14955
4055,4055,Credit Card,Paid,23362
4056,4056,COD,Paid,57100
4057,4057,Credit Card,Paid,18231
4058,4058,COD,Paid,38455
4059,4059,Net Banking,Paid,44369
4060,4060,Net Banking,Paid,39055
4061,4061,Debit Card,Paid,8383
4062,4062,Credit Card,Paid,32286
4063,4063,Debit Card,Paid,84524
4064,4064,UPI,Paid,21116
4065,4065,Credit Card,Paid,76124
4066,4066,COD,Paid,53771
4067,4067,Net Banking,Paid,4320
4068,4068,COD,Paid,9314
4069,4069,Debit Card,Paid,59390
4070,4070,COD,Paid,103456
4071,4071,COD,Paid,22855
4072,4072,COD,Paid,61040
4073,4073,Net Banking,Paid,48190
4074,4074,Credit Card,Paid,18075
4075,4075,COD,Paid,22580
4076,4076,COD,Paid,59304
4077,4077,Credit Card,Paid,84290
4078,4078,COD,Paid,47492
4079,4079,Debit Card,Paid,43371
4080,4080,Debit Card,Paid,84758
4081,4081,Net Banking,Paid,11750
4082,4082,Net Banking,Paid,5680
4083,4083,Net Banking,Paid,45503
4084,4084,UPI,Paid,46205
4085,4085,UPI,Paid,47960
4086,4086,Credit Card,Paid,33739
4087,4087,COD,Paid,22227
4088,4088,Credit Card,Paid,10872
4089,4089,COD,Paid,20691
4090,4090,Credit Card,Paid,14800
4091,4091,Net Banking,Paid,5718
4092,4092,Credit Card,Paid,49264
4093,4093,Debit Card,Paid,46073
4094,4094,Credit Card,Paid,13632
4095,4095,Debit Card,Paid,88937
4096,4096,Debit Card,Paid,4168
4097,4097,UPI,Paid,21655
4098,4098,Debit Card,Paid,18612
4099,4099,Debit Card,Paid,20890
4100,4100,Net Banking,Paid,97323
4101,4101,COD,Paid,70647
4102,4102,Net Banking,Paid,44190
4103,4103,Net Banking,Paid,44385
4104,4104,COD,Paid,51741
4105,4105,Debit Card,Paid,108776
4106,4106,COD,Paid,58948
4107,4107,COD,Paid,2938
4108,4108,Debit Card,Paid,49646
4109,4109,COD,Paid,64779
4110,4110,Debit Card,Paid,48103
4111,4111,Debit Card,Paid,53955
4112,4112,UPI,Paid,7351
4113,4113,COD,Paid,1879
4114,4114,Net Banking,Paid,18287
4115,4115,UPI,Paid,14328
4116,4116,UPI,Paid,18326
4117,4117,Credit Card,Paid,54375
4118,4118,UPI,Paid,37438
4119,4119,COD,Paid,17512
4120,4120,UPI,Paid,36685
4121,4121,Debit Card,Paid,50355
4122,4122,COD,Paid,30818
4123,4123,Credit Card,Paid,53973
4124,4124,Net Banking,Paid,12730
4125,4125,Debit Card,Paid,52719
4126,4126,COD,Paid,25324
4127,4127,Net Banking,Paid,37152
4128,4128,Net Banking,Paid,42570
4129,4129,COD,Paid,21358
4130,4130,Debit Card,Paid,21728
4131,4131,Debit Card,Paid,47230
4132,4132,Debit Card,Paid,2026
4133,4133,Debit Card,Paid,71544
4134,4134,Credit Card,Paid,65299
4135,4135,Credit Card,Paid,28978
4136,4136,COD,Paid,20754
4137,4137,UPI,Paid,89802
4138,4138,Credit Card,Paid,15957
4139,4139,Credit Card,Paid,7770
4140,4140,UPI,Paid,26224
4141,4141,Credit Card,Paid,54936
4142,4142,COD,Paid,27242
4143,4143,UPI,Paid,60831
4144,4144,Net Banking,Paid,77101
4145,4145,Credit Card,Paid,34280
4146,4146,Credit Card,Paid,45043
4147,4147,UPI,Paid,70842
4148,4148,UPI,Paid,82536
4149,4149,COD,Paid,94756
4150,4150,Credit Card,Paid,19582
4151,4151,COD,Paid,34936
4152,4152,Net Banking,Paid,18681
4153,4153,UPI,Paid,22909
4154,4154,UPI,Paid,34097
4155,4155,Debit Card,Paid,53624
4156,4156,Net Banking,Paid,32889
4157,4157,COD,Paid,33744
4158,4158,Debit Card,Paid,14816
4159,4159,Net Banking,Paid,68874
4160,4160,COD,Paid,46033
4161,4161,COD,Paid,60817
4162,4162,COD,Paid,5697
4163,4163,Debit Card,Paid,39988
4164,4164,COD,Paid,55986
4165,4165,Credit Card,Paid,31042
4166,4166,UPI,Paid,48627
4167,4167,Debit Card,Paid,21618
4168,4168,Net Banking,Paid,43382
4169,4169,UPI,Paid,68454
4170,4170,Debit Card,Paid,22555
4171,4171,COD,Paid,26002
4172,4172,UPI,Paid,45584
4173,4173,Net Banking,Paid,45309
4174,4174,COD,Paid,20794
4175,4175,Credit Card,Paid,32946
4176,4176,Debit Card,Paid,40113
4177,4177,UPI,Paid,32000
4178,4178,Net Banking,Paid,39457
4179,4179,Credit Card,Paid,74086
4180,4180,Debit Card,Paid,45360
4181,4181,Credit Card,Paid,58760
4182,4182,Net Banking,Paid,84423
4183,4183,UPI,Paid,31794
4184,4184,Net Banking,Paid,13093
4185,4185,UPI,Paid,14593
4186,4186,Debit Card,Paid,69196
4187,4187,Credit Card,Paid,2286
4188,4188,Net Banking,Paid,73210
4189,4189,UPI,Paid,43835
4190,4190,COD,Paid,24837
4191,4191,Credit Card,Paid,22330
4192,4192,UPI,Paid,27579
4193,4193,Credit Card,Paid,28808
4194,4194,COD,Paid,48728
4195,4195,Net Banking,Paid,36578
4196,4196,COD,Paid,74950
4197,4197,Net Banking,Paid,30166
4198,4198,Net Banking,Paid,46793
4199,4199,Credit Card,Paid,54057
4200,4200,Debit Card,Paid,58662
4201,4201,UPI,Paid,7060
4202,4202,COD,Paid,86496
4203,4203,Credit Card,Paid,64477
4204,4204,UPI,Paid,38390
4205,4205,Credit Card,Paid,39912
4206,4206,COD,Paid,43656
4207,4207,UPI,Paid,86730
4208,4208,Net Banking,Paid,50566
4209,4209,Net Banking,Paid,23658
4210,4210,Debit Card,Paid,44318
4211,4211,Debit Card,Paid,14202
4212,4212,UPI,Paid,45033
4213,4213,COD,Paid,21768
4214,4214,UPI,Paid,52551
4215,4215,UPI,Paid,7967
4216,4216,UPI,Paid,51462
4217,4217,Net Banking,Paid,10126
4218,4218,Debit Card,Paid,22408
4219,4219,Net Banking,Paid,40916
4220,4220,COD,Paid,47759
4221,4221,Debit Card,Paid,12851
4222,4222,Credit Card,Paid,31648
4223,4223,UPI,Paid,74756
4224,4224,Debit Card,Paid,19156
4225,4225,UPI,Paid,9349
4226,4226,Net Banking,Paid,65693
4227,4227,UPI,Paid,27444
4228,4228,UPI,Paid,29914
4229,4229,Net Banking,Paid,11183
4230,4230,Net Banking,Paid,40540
4231,4231,Net Banking,Paid,45932
4232,4232,Credit Card,Paid,28862
4233,4233,Net Banking,Paid,44932
4234,4234,Net Banking,Paid,5410
4235,4235,UPI,Paid,64028
4236,4236,COD,Paid,8627
4237,4237,UPI,Paid,12370
4238,4238,COD,Paid,64951
4239,4239,UPI,Paid,46098
4240,4240,UPI,Paid,42409
4241,4241,UPI,Paid,41024
4242,4242,UPI,Paid,52514
4243,4243,Debit Card,Paid,9815
4244,4244,Debit Card,Paid,38246
4245,4245,Net Banking,Paid,24599
4246,4246,Debit Card,Paid,79215
4247,4247,UPI,Paid,15088
4248,4248,Net Banking,Paid,44154
4249,4249,Net Banking,Paid,45664
4250,4250,UPI,Paid,20304
4251,4251,UPI,Paid,30699
4252,4252,UPI,Paid,58951
4253,4253,COD,Paid,47532
4254,4254,COD,Paid,17493
4255,4255,UPI,Paid,30558
4256,4256,Net Banking,Paid,60543
4257,4257,COD,Paid,60192
4258,4258,Credit Card,Paid,42555
4259,4259,Debit Card,Paid,10752
4260,4260,COD,Paid,67607
4261,4261,Credit Card,Paid,26722
4262,4262,Net Banking,Paid,13457
4263,4263,COD,Paid,22135
4264,4264,UPI,Paid,14563
4265,4265,Credit Card,Paid,29942
4266,4266,COD,Paid,15402
4267,4267,UPI,Paid,49582
4268,4268,UPI,Paid,11714
4269,4269,UPI,Paid,71294
4270,4270,Credit Card,Paid,63758
4271,4271,COD,Paid,34034
4272,4272,Credit Card,Paid,20503
4273,4273,Credit Card,Paid,38064
4274,4274,Debit Card,Paid,3963
4275,4275,Net Banking,Paid,12586
4276,4276,COD,Paid,3694
4277,4277,UPI,Paid,5696
4278,4278,UPI,Paid,71686
4279,4279,Net Banking,Paid,1818
4280,4280,Debit Card,Paid,17398
4281,4281,UPI,Paid,88840
4282,4282,COD,Paid,54711
4283,4283,UPI,Paid,24198
4284,4284,Net Banking,Paid,75346
4285,4285,Net Banking,Paid,22608
4286,4286,Net Banking,Paid,3635
4287,4287,UPI,Paid,68802
4288,4288,Debit Card,Paid,29457
4289,4289,COD,Paid,14212
4290,4290,COD,Paid,70536
4291,4291,COD,Paid,46042
4292,4292,COD,Paid,104418
4293,4293,Credit Card,Paid,73228
4294,4294,COD,Paid,19549
4295,4295,COD,Paid,46835
4296,4296,Credit Card,Paid,38702
4297,4297,Credit Card,Paid,38528
4298,4298,Credit Card,Paid,50649
4299,4299,UPI,Paid,15622
4300,4300,Debit Card,Paid,17518
4301,4301,Net Banking,Paid,39275
4302,4302,COD,Paid,44793
4303,4303,Net Banking,Paid,22668
4304,4304,Credit Card,Paid,20938
4305,4305,Debit Card,Paid,14596
4306,4306,Debit Card,Paid,33067
4307,4307,Debit Card,Paid,65115
4308,4308,Debit Card,Paid,45392
4309,4309,Debit Card,Paid,37594
4310,4310,Debit Card,Paid,25674
4311,4311,COD,Paid,46718
4312,4312,UPI,Paid,118324
4313,4313,Debit Card,Paid,24614
4314,4314,UPI,Paid,22946
4315,4315,Net Banking,Paid,12698
4316,4316,Net Banking,Paid,1143
4317,4317,UPI,Paid,31218
4318,4318,Credit Card,Paid,70026
4319,4319,UPI,Paid,55218
4320,4320,Net Banking,Paid,2348
4321,4321,Credit Card,Paid,23174
4322,4322,COD,Paid,57994
4323,4323,UPI,Paid,12534
4324,4324,Credit Card,Paid,28265
4325,4325,COD,Paid,3651
4326,4326,Debit Card,Paid,72431
4327,4327,Credit Card,Paid,42744
4328,4328,Debit Card,Paid,8126
4329,4329,Net Banking,Paid,51400
4330,4330,Credit Card,Paid,18033
4331,4331,COD,Paid,38655
4332,4332,Debit Card,Paid,50934
4333,4333,Net Banking,Paid,31661
4334,4334,Credit Card,Paid,20496
4335,4335,Debit Card,Paid,41311
4336,4336,UPI,Paid,26958
4337,4337,COD,Paid,12195
4338,4338,UPI,Paid,46928
4339,4339,UPI,Paid,95734
4340,4340,UPI,Paid,93816
4341,4341,COD,Paid,23998
4342,4342,UPI,Paid,48053
4343,4343,COD,Paid,33288
4344,4344,Debit Card,Paid,45463
4345,4345,Net Banking,Paid,47432
4346,4346,UPI,Paid,45882
4347,4347,Credit Card,Paid,40950
4348,4348,Net Banking,Paid,93144
4349,4349,COD,Paid,67784
4350,4350,Credit Card,Paid,23811
4351,4351,Debit Card,Paid,19491
4352,4352,Credit Card,Paid,41066
4353,4353,COD,Paid,24913
4354,4354,COD,Paid,41270
4355,4355,Credit Card,Paid,22896
4356,4356,Net Banking,Paid,64702
4357,4357,Debit Card,Paid,10919
4358,4358,COD,Paid,49902
4359,4359,Net Banking,Paid,22556
4360,4360,Net Banking,Paid,3544
4361,4361,UPI,Paid,37179
4362,4362,UPI,Paid,36592
4363,4363,COD,Paid,85502
4364,4364,Credit Card,Paid,13498
4365,4365,COD,Paid,108490
4366,4366,UPI,Paid,28784
4367,4367,Credit Card,Paid,43450
4368,4368,Debit Card,Paid,43246
4369,4369,COD,Paid,6770
4370,4370,Credit Card,Paid,65949
4371,4371,Net Banking,Paid,46146
4372,4372,UPI,Paid,42902
4373,4373,Net Banking,Paid,31255
4374,4374,Credit Card,Paid,19066
4375,4375,Debit Card,Paid,75183
4376,4376,UPI,Paid,12270
4377,4377,Credit Card,Paid,67249
4378,4378,COD,Paid,46724
4379,4379,Debit Card,Paid,31071
4380,4380,UPI,Paid,83198
4381,4381,COD,Paid,7947
4382,4382,Credit Card,Paid,49437
4383,4383,Debit Card,Paid,10900
4384,4384,Debit Card,Paid,32997
4385,4385,Net Banking,Paid,63084
4386,4386,Net Banking,Paid,14831
4387,4387,Debit Card,Paid,4539
4388,4388,COD,Paid,51452
4389,4389,COD,Paid,33604
4390,4390,Net Banking,Paid,39077
4391,4391,Credit Card,Paid,45768
4392,4392,COD,Paid,28290
4393,4393,UPI,Paid,10654
4394,4394,Credit Card,Paid,41082
4395,4395,Debit Card,Paid,18487
4396,4396,Credit Card,Paid,45150
4397,4397,COD,Paid,8991
4398,4398,Credit Card,Paid,27513
4399,4399,Net Banking,Paid,4856
4400,4400,Net Banking,Paid,88446
4401,4401,COD,Paid,33701
4402,4402,UPI,Paid,82450
4403,4403,Credit Card,Paid,49104
4404,4404,Credit Card,Paid,3289
4405,4405,Credit Card,Paid,28136
4406,4406,Debit Card,Paid,10713
4407,4407,Debit Card,Paid,24399
4408,4408,UPI,Paid,5714
4409,4409,Debit Card,Paid,49445
4410,4410,Net Banking,Paid,16188
4411,4411,COD,Paid,47958
4412,4412,Credit Card,Paid,2492
4413,4413,Net Banking,Paid,45770
4414,4414,Net Banking,Paid,37286
4415,4415,Debit Card,Paid,2977
4416,4416,Debit Card,Paid,26852
4417,4417,Net Banking,Paid,9240
4418,4418,Net Banking,Paid,3863
4419,4419,COD,Paid,68433
4420,4420,COD,Paid,52419
4421,4421,Credit Card,Paid,52003
4422,4422,Credit Card,Paid,62652
4423,4423,Net Banking,Paid,74250
4424,4424,COD,Paid,29565
4425,4425,COD,Paid,26211
4426,4426,COD,Paid,22160
4427,4427,Net Banking,Paid,39726
4428,4428,Net Banking,Paid,66284
4429,4429,UPI,Paid,34470
4430,4430,Credit Card,Paid,2850
4431,4431,UPI,Paid,20056
4432,4432,Credit Card,Paid,66571
4433,4433,UPI,Paid,63568
4434,4434,Net Banking,Paid,57158
4435,4435,UPI,Paid,38777
4436,4436,UPI,Paid,38713
4437,4437,Credit Card,Paid,9644
4438,4438,COD,Paid,57937
4439,4439,Debit Card,Paid,75786
4440,4440,Debit Card,Paid,88284
4441,4441,Credit Card,Paid,31914
4442,4442,Debit Card,Paid,52268
4443,4443,Credit Card,Paid,23951
4444,4444,Net Banking,Paid,27546
4445,4445,UPI,Paid,29552
4446,4446,Credit Card,Paid,54068
4447,4447,Net Banking,Paid,41670
4448,4448,Debit Card,Paid,39874
4449,4449,Debit Card,Paid,41505
4450,4450,Debit Card,Paid,14455
4451,4451,Net Banking,Paid,23562
4452,4452,COD,Paid,36100
4453,4453,Net Banking,Paid,20110
4454,4454,Credit Card,Paid,66284
4455,4455,Credit Card,Paid,24762
4456,4456,COD,Paid,62605
4457,4457,Debit Card,Paid,24426
4458,4458,Debit Card,Paid,64963
4459,4459,Credit Card,Paid,4239
4460,4460,Credit Card,Paid,87690
4461,4461,Net Banking,Paid,40871
4462,4462,COD,Paid,3299
4463,4463,COD,Paid,4570
4464,4464,COD,Paid,60539
4465,4465,UPI,Paid,71758
4466,4466,UPI,Paid,43678
4467,4467,Net Banking,Paid,70126
4468,4468,Credit Card,Paid,8942
4469,4469,Credit Card,Paid,44884
4470,4470,Debit Card,Paid,3711
4471,4471,COD,Paid,6198
4472,4472,COD,Paid,30130
4473,4473,Net Banking,Paid,74476
4474,4474,COD,Paid,124878
4475,4475,Credit Card,Paid,20478
4476,4476,Net Banking,Paid,4024
4477,4477,Net Banking,Paid,35316
4478,4478,Credit Card,Paid,5234
4479,4479,Credit Card,Paid,47838
4480,4480,Credit Card,Paid,64188
4481,4481,COD,Paid,25556
4482,4482,COD,Paid,13024
4483,4483,Debit Card,Paid,33783
4484,4484,Credit Card,Paid,20606
4485,4485,Net Banking,Paid,85186
4486,4486,UPI,Paid,30037
4487,4487,UPI,Paid,6562
4488,4488,Net Banking,Paid,64263
4489,4489,Debit Card,Paid,5729
4490,4490,Net Banking,Paid,11960
4491,4491,COD,Paid,56774
4492,4492,Net Banking,Paid,41983
4493,4493,Debit Card,Paid,32414
4494,4494,Net Banking,Paid,35570
4495,4495,Net Banking,Paid,15502
4496,4496,Net Banking,Paid,7124
4497,4497,Credit Card,Paid,24425
4498,4498,Debit Card,Paid,58290
4499,4499,COD,Paid,19669
4500,4500,Debit Card,Paid,19473
4501,4501,Debit Card,Paid,20252
4502,4502,Credit Card,Paid,65396
4503,4503,COD,Paid,45422
4504,4504,COD,Paid,10341
4505,4505,Net Banking,Paid,12052
4506,4506,Net Banking,Paid,65961
4507,4507,Debit Card,Paid,42644
4508,4508,COD,Paid,32806
4509,4509,Debit Card,Paid,24978
4510,4510,COD,Paid,12396
4511,4511,COD,Paid,38937
4512,4512,Net Banking,Paid,47076
4513,4513,COD,Paid,45326
4514,4514,UPI,Paid,36855
4515,4515,Debit Card,Paid,34650
4516,4516,UPI,Paid,40584
4517,4517,Net Banking,Paid,32380
4518,4518,Debit Card,Paid,23420
4519,4519,COD,Paid,50114
4520,4520,UPI,Paid,9844
4521,4521,Credit Card,Paid,42721
4522,4522,Debit Card,Paid,43212
4523,4523,UPI,Paid,9011
4524,4524,Credit Card,Paid,30778
4525,4525,Debit Card,Paid,17935
4526,4526,UPI,Paid,38637
4527,4527,COD,Paid,47530
4528,4528,Credit Card,Paid,40148
4529,4529,COD,Paid,64915
4530,4530,Net Banking,Paid,16973
4531,4531,Credit Card,Paid,40372
4532,4532,Debit Card,Paid,48905
4533,4533,UPI,Paid,51801
4534,4534,Credit Card,Paid,37979
4535,4535,Debit Card,Paid,3954
4536,4536,Debit Card,Paid,21718
4537,4537,Credit Card,Paid,7247
4538,4538,Net Banking,Paid,82138
4539,4539,Credit Card,Paid,81404
4540,4540,Net Banking,Paid,29374
4541,4541,UPI,Paid,47636
4542,4542,UPI,Paid,36652
4543,4543,Net Banking,Paid,92378
4544,4544,COD,Paid,35328
4545,4545,COD,Paid,80386
4546,4546,COD,Paid,23786
4547,4547,UPI,Paid,27825
4548,4548,Debit Card,Paid,37780
4549,4549,COD,Paid,42115
4550,4550,Net Banking,Paid,8167
4551,4551,Debit Card,Paid,23648
4552,4552,Net Banking,Paid,24578
4553,4553,Debit Card,Paid,55260
4554,4554,UPI,Paid,42520
4555,4555,COD,Paid,36225
4556,4556,Net Banking,Paid,41348
4557,4557,COD,Paid,64204
4558,4558,Debit Card,Paid,52821
4559,4559,Debit Card,Paid,59966
4560,4560,Debit Card,Paid,40382
4561,4561,Credit Card,Paid,26512
4562,4562,Debit Card,Paid,36909
4563,4563,COD,Paid,88782
4564,4564,Debit Card,Paid,70419
4565,4565,Debit Card,Paid,60889
4566,4566,UPI,Paid,53196
4567,4567,Debit Card,Paid,47962
4568,4568,UPI,Paid,64400
4569,4569,COD,Paid,17098
4570,4570,UPI,Paid,57527
4571,4571,Net Banking,Paid,43835
4572,4572,UPI,Paid,35702
4573,4573,COD,Paid,35299
4574,4574,UPI,Paid,10152
4575,4575,UPI,Paid,85131
