CartID,CustomerID,ProductID,Quantity,AddedDate
1735,2264,906,1,2025-09-10
1736,57,898,2,2025-05-06
1737,2767,997,1,2026-03-02
1738,364,508,2,2025-10-15
1739,749,829,1,2025-04-10
1740,2343,295,3,2026-01-12
1741,1027,926,2,2026-03-10
1742,2679,508,2,2026-05-23
1743,38,847,3,2026-07-05
1744,2308,290,3,2025-07-10
1745,697,830,3,2026-06-07
1746,2421,194,2,2025-11-17
1747,972,349,1,2026-01-05
1748,2139,354,3,2025-07-27
1749,195,344,1,2026-06-07
1750,1227,371,1,2025-12-16
1751,710,985,3,2026-01-07
1752,137,564,3,2025-03-07
1753,1330,863,1,2026-05-05
1754,280,154,2,2025-02-08
1755,1183,505,3,2025-09-10
1756,1032,812,3,2025-08-05
1757,1383,786,3,2025-02-01
1758,680,842,1,2025-01-20
1759,2458,960,1,2026-03-17
1760,1631,163,3,2026-02-15
1761,1571,304,2,2025-04-17
1762,773,45,1,2025-06-01
1763,2923,913,1,2026-03-08
1764,1258,255,1,2025-10-04
1765,2507,675,2,2025-11-21
1766,142,461,2,2025-01-26
1767,1914,295,2,2026-03-17
1768,89,852,1,2025-09-14
1769,1425,679,1,2026-07-01
1770,1804,438,2,2025-02-15
1771,2119,659,2,2025-07-22
1772,1277,138,1,2025-12-03
1773,652,75,1,2025-03-08
1774,1676,820,2,2026-03-06
1775,1188,731,2,2025-02-21
1776,2940,288,3,2025-08-20
1777,1461,495,1,2025-01-18
1778,376,624,2,2025-07-06
1779,2592,761,2,2025-07-02
1780,608,558,1,2026-04-09
1781,847,96,2,2025-03-13
1782,718,190,1,2025-12-02
1783,1214,866,3,2025-10-06
1784,2747,687,3,2025-04-30
1785,2565,665,2,2025-12-16
1786,261,657,3,2025-11-17
1787,2144,562,1,2025-10-22
1788,1789,196,2,2026-03-01
1789,512,952,1,2026-02-03
1790,1633,978,1,2026-03-08
1791,2728,928,1,2025-02-11
1792,512,822,3,2026-04-16
1793,331,704,2,2025-06-13
1794,2829,366,3,2025-07-10
1795,2541,623,3,2025-12-09
1796,22,448,2,2026-03-06
1797,745,872,2,2025-11-16
1798,2379,81,3,2025-03-18
1799,2754,725,3,2025-02-02
1800,2678,156,1,2025-10-23
1801,2783,973,3,2025-06-20
1802,894,609,1,2025-01-15
1803,1705,863,3,2025-05-08
1804,344,200,1,2026-01-27
1805,2121,355,3,2026-03-02
1806,1034,453,3,2026-04-23
1807,108,672,2,2025-02-22
1808,2613,363,1,2025-04-27
1809,2333,957,3,2026-07-02
1810,596,817,3,2025-05-19
1811,961,231,2,2025-07-10
1812,2532,707,3,2025-08-02
1813,777,843,3,2025-12-23
1814,1511,857,2,2026-06-21
1815,2887,911,3,2025-12-19
1816,978,926,3,2026-06-12
1817,609,901,3,2025-06-24
1818,2726,388,3,2026-05-20
1819,1746,10,3,2025-02-21
1820,2237,652,2,2025-09-07
1821,2806,85,2,2025-09-26
1822,1573,73,2,2026-04-10
1823,1525,611,1,2025-12-31
1824,2161,211,2,2026-04-21
1825,2543,474,3,2025-06-01
1826,1060,125,1,2026-02-22
1827,1889,963,3,2025-01-30
1828,2179,920,2,2025-05-17
1829,573,219,2,2025-08-10
1830,477,693,1,2026-03-02
1831,2424,832,2,2026-04-30
1832,567,726,1,2025-06-23
1833,2681,907,2,2026-05-29
1834,205,307,1,2025-08-08
1835,1503,632,2,2026-05-22
1836,1583,984,3,2025-12-11
1837,860,144,3,2025-05-31
1838,2366,266,3,2025-03-04
1839,2508,953,1,2025-07-26
1840,930,61,1,2025-03-10
1841,905,370,3,2025-10-11
1842,1501,922,1,2026-06-10
1843,1306,805,2,2026-02-20
1844,2565,513,2,2025-06-16
1845,1383,490,2,2025-09-22
1846,1748,738,3,2025-08-14
1847,2964,9,3,2025-12-31
1848,784,618,1,2025-04-03
1849,2640,238,2,2025-06-13
1850,619,673,1,2026-03-06
1851,686,980,1,2026-04-14
1852,1108,574,3,2025-02-22
1853,1060,755,3,2026-01-17
1854,758,855,1,2025-01-14
1855,530,769,2,2025-03-15
1856,1586,413,3,2025-06-29
1857,1432,653,3,2025-01-03
1858,291,673,2,2025-12-17
1859,16,175,1,2025-09-30
1860,981,213,3,2025-06-24
1861,444,30,3,2025-05-06
1862,2938,788,2,2025-03-29
1863,867,412,3,2025-08-28
1864,269,187,1,2026-06-16
1865,2789,450,1,2026-05-30
1866,2652,89,3,2025-09-02
1867,1448,849,2,2026-06-23
1868,2254,935,2,2025-07-05
1869,2811,579,2,2025-12-28
1870,381,468,2,2026-05-09
1871,2236,481,3,2025-10-08
1872,2304,352,2,2025-01-20
1873,2472,456,2,2026-04-03
1874,1783,897,3,2025-05-08
1875,1215,440,3,2025-05-23
1876,1147,604,1,2025-08-07
1877,2282,516,1,2025-10-10
1878,573,756,2,2025-07-31
1879,154,741,1,2026-03-01
1880,1110,310,2,2026-06-07
1881,1726,742,1,2025-08-14
1882,2923,892,1,2026-03-24
1883,1383,825,3,2025-09-13
1884,528,567,3,2026-01-04
1885,696,397,3,2026-02-15
1886,743,926,2,2025-11-23
1887,2187,557,3,2025-09-15
1888,2877,559,3,2026-02-27
1889,1558,222,1,2025-04-13
1890,702,866,3,2026-05-05
1891,1004,564,2,2025-01-18
1892,732,977,3,2025-12-29
1893,668,222,3,2025-09-13
1894,2999,68,2,2025-01-04
1895,2029,122,2,2025-11-27
1896,2092,597,2,2025-07-29
1897,2231,213,3,2025-05-01
1898,1983,274,1,2025-01-24
1899,1397,319,2,2025-11-16
1900,2799,708,1,2025-10-05
1901,2817,705,3,2026-02-08
1902,2807,865,2,2025-01-26
1903,91,64,2,2025-06-09
1904,1332,395,3,2026-05-09
1905,1325,284,1,2025-12-22
1906,1708,308,3,2025-04-11
1907,2385,442,1,2025-11-22
1908,108,441,2,2025-11-22
1909,2179,672,1,2025-12-20
1910,772,233,3,2025-12-17
1911,91,589,2,2025-11-08
1912,2421,745,2,2025-09-19
1913,2440,749,3,2025-11-12
1914,284,829,2,2025-09-29
1915,1062,778,2,2026-02-24
1916,833,415,2,2025-08-10
1917,975,569,1,2025-04-18
1918,2610,306,2,2025-08-04
1919,2661,942,1,2025-06-30
1920,2085,46,3,2025-10-23
1921,2465,174,2,2026-05-18
1922,1533,668,1,2026-01-16
1923,580,761,3,2026-01-31
1924,1955,393,2,2025-09-14
1925,1392,80,1,2025-08-29
1926,1142,930,3,2025-05-24
1927,2201,930,3,2025-08-06
1928,429,127,3,2025-03-08
1929,2372,156,2,2026-06-11
1930,577,738,1,2025-09-18
1931,618,404,2,2026-02-21
1932,1109,745,3,2025-01-31
1933,2439,204,2,2025-04-23
1934,2392,411,3,2026-02-10
1935,751,679,2,2026-03-29
1936,1979,291,1,2026-03-23
1937,502,308,1,2025-12-07
1938,2578,922,3,2025-12-26
1939,1399,21,3,2025-09-26
1940,2948,67,3,2025-08-16
1941,870,124,1,2026-01-23
1942,1082,988,2,2025-06-30
1943,2032,273,2,2026-03-01
1944,2623,987,2,2025-09-21
1945,1611,78,3,2025-11-04
1946,1266,471,1,2026-06-07
1947,2145,344,1,2025-01-14
1948,554,258,2,2025-08-29
1949,2082,108,3,2025-11-08
1950,774,242,2,2026-01-04
1951,135,598,2,2025-01-02
1952,2631,187,2,2025-01-10
1953,1942,610,3,2026-01-02
1954,2576,691,1,2026-03-11
1955,1387,388,1,2026-06-28
1956,1569,851,1,2025-07-31
1957,1629,911,3,2026-05-01
1958,1702,425,1,2025-03-07
1959,1143,119,3,2026-05-25
1960,1107,895,1,2025-11-18
1961,1622,635,2,2025-04-19
1962,752,941,3,2026-01-14
1963,96,463,2,2026-06-04
1964,511,158,2,2025-06-22
1965,2845,368,3,2025-07-27
1966,568,523,3,2025-02-15
1967,2290,169,1,2025-01-29
1968,1306,834,1,2026-01-23
1969,775,924,1,2025-06-28
1970,2770,368,1,2026-04-25
1971,243,467,1,2025-09-25
1972,1263,74,1,2025-10-05
1973,848,69,1,2026-01-23
1974,1588,87,1,2025-06-18
1975,1476,45,3,2026-02-14
1976,2566,827,1,2026-04-17
1977,406,99,3,2025-06-25
1978,2410,654,3,2025-07-03
1979,2670,730,3,2025-07-16
1980,1362,394,1,2026-06-27
1981,502,782,3,2025-06-09
1982,552,253,3,2026-06-04
1983,44,404,2,2026-02-10
1984,2605,50,3,2025-05-13
1985,2927,571,2,2025-08-11
1986,591,64,1,2025-10-02
1987,2086,312,1,2026-06-19
1988,420,74,1,2026-06-04
1989,485,875,3,2026-03-29
1990,591,657,2,2025-09-23
1991,1616,780,1,2025-12-06
1992,686,480,2,2025-05-08
1993,1759,415,1,2025-10-04
1994,2581,832,2,2025-10-27
1995,1046,362,3,2026-06-22
1996,2275,763,1,2025-07-13
1997,107,695,3,2025-02-03
1998,1269,293,2,2025-07-30
1999,2295,996,1,2026-06-29
2000,233,476,3,2025-03-05
2001,2341,148,1,2025-12-09
2002,1117,285,3,2026-01-27
2003,873,387,1,2025-01-27
2004,595,185,3,2025-08-27
2005,682,382,1,2025-01-01
2006,2949,357,3,2025-11-04
2007,763,231,1,2025-05-22
2008,1407,288,1,2025-04-14
2009,2778,917,3,2025-11-16
2010,885,727,2,2025-12-29
2011,858,809,3,2026-05-06
2012,1378,839,1,2025-08-15
2013,582,108,1,2026-03-27
2014,1635,50,1,2025-04-08
2015,847,588,2,2025-03-28
2016,2302,35,1,2026-03-25
2017,2705,944,2,2025-12-12
2018,1011,888,2,2025-11-16
2019,2535,145,3,2025-05-02
2020,241,50,3,2025-03-03
2021,1389,766,2,2025-07-13
2022,453,383,3,2025-01-20
2023,1903,818,1,2026-03-16
2024,2441,232,1,2025-09-09
2025,1461,142,2,2026-06-21
2026,1683,164,2,2025-01-30
2027,2326,400,3,2025-01-24
2028,1136,640,3,2025-06-23
2029,2089,75,1,2026-06-12
2030,564,68,3,2025-11-27
2031,250,128,3,2025-11-12
2032,21,366,3,2025-12-08
2033,1277,56,1,2025-11-24
2034,2251,376,1,2026-06-30
2035,166,651,3,2026-03-31
2036,2860,78,3,2026-06-25
2037,1802,970,1,2025-06-03
2038,410,721,2,2025-11-18
2039,1515,795,3,2025-12-04
2040,1132,575,2,2025-10-10
2041,826,629,2,2026-05-21
2042,119,581,1,2026-02-13
2043,1918,84,3,2026-01-10
2044,1011,864,3,2025-10-04
2045,56,776,3,2025-10-09
2046,895,335,3,2025-06-07
2047,2650,946,3,2026-05-15
2048,908,877,2,2025-10-10
2049,1145,493,1,2025-03-26
2050,2134,686,2,2026-02-24
2051,1886,476,3,2025-10-10
2052,656,588,2,2025-10-04
2053,1376,775,2,2026-06-04
2054,1225,155,1,2026-01-31
2055,1213,457,1,2025-03-25
2056,192,418,2,2025-02-26
2057,341,752,1,2025-07-13
2058,756,87,2,2025-06-28
2059,180,745,3,2025-02-06
2060,2103,515,2,2025-01-30
2061,1925,675,1,2025-12-11
2062,2221,295,1,2025-08-31
2063,1161,610,2,2025-05-27
2064,212,524,1,2025-11-29
2065,2543,564,1,2025-01-27
2066,43,670,3,2026-01-25
2067,2192,467,2,2025-09-11
2068,487,267,3,2026-01-26
2069,2818,462,2,2026-06-06
2070,1584,426,1,2025-01-29
2071,1974,879,3,2025-05-12
2072,2241,913,3,2025-09-13
2073,2366,457,2,2025-09-13
2074,765,281,2,2026-04-25
2075,1937,811,3,2025-02-05
2076,2654,108,2,2026-02-03
2077,1158,315,3,2025-10-20
2078,279,350,3,2025-01-08
2079,2432,18,1,2026-04-07
2080,172,692,3,2026-04-09
2081,2105,86,1,2026-02-23
2082,2742,312,2,2025-10-06
2083,28,18,1,2025-11-30
2084,2217,180,2,2025-04-14
2085,429,716,3,2025-04-29
2086,513,935,1,2025-01-27
2087,2839,92,3,2025-12-11
2088,357,837,2,2025-10-22
2089,1047,710,3,2026-06-21
2090,1975,277,1,2025-12-29
2091,2821,988,2,2025-10-14
2092,2878,508,3,2025-09-03
2093,1654,940,3,2026-07-04
2094,763,600,3,2026-02-10
2095,2283,875,2,2026-06-26
2096,484,638,3,2026-01-15
2097,464,188,3,2026-07-03
2098,2763,830,3,2026-06-11
2099,2365,962,1,2025-01-17
2100,2571,319,2,2026-06-04
2101,2579,390,2,2026-03-06
2102,1989,89,3,2025-08-14
2103,2002,6,3,2026-04-08
2104,1019,114,2,2025-06-21
2105,2019,16,1,2025-04-01
2106,1226,591,2,2026-06-28
2107,1669,299,3,2025-11-02
2108,1812,383,1,2025-07-31
2109,2443,950,2,2025-12-29
2110,2049,280,3,2025-12-23
2111,2617,524,2,2025-09-03
2112,630,170,2,2025-04-21
2113,1614,725,3,2025-05-16
2114,2076,769,3,2025-03-23
2115,2882,403,3,2025-04-07
2116,1895,673,3,2025-02-24
2117,2879,475,2,2026-06-05
2118,812,27,2,2026-01-31
2119,1818,549,1,2026-01-22
2120,1759,89,1,2025-11-02
2121,1605,779,2,2026-01-31
2122,2040,149,2,2025-10-09
2123,1594,239,2,2026-04-28
2124,1054,255,3,2026-02-22
2125,1580,619,3,2025-05-07
2126,1236,400,3,2025-11-08
2127,32,536,2,2025-08-01
2128,2837,937,1,2025-07-21
2129,1905,8,2,2025-05-17
2130,1796,518,3,2025-11-26
2131,441,647,3,2026-02-25
2132,1207,591,2,2025-12-02
2133,1140,872,1,2025-05-30
2134,2309,848,2,2025-11-27
2135,1613,505,2,2025-04-07
2136,1688,233,2,2025-12-08
2137,558,454,3,2026-03-14
2138,695,963,2,2025-12-23
2139,114,424,1,2025-05-12
2140,485,196,1,2026-06-30
2141,798,215,1,2025-02-04
2142,1917,341,3,2025-11-10
2143,1120,520,3,2025-07-28
2144,1658,809,3,2025-12-02
2145,2218,978,2,2025-03-30
2146,400,238,2,2026-03-13
2147,2471,462,1,2025-12-27
2148,2621,434,1,2026-01-01
2149,2472,250,2,2025-01-21
2150,1683,742,1,2025-06-26
2151,1706,961,3,2026-06-13
2152,1569,173,2,2025-03-17
2153,30,966,1,2025-07-20
2154,2771,906,2,2026-06-09
2155,2140,301,1,2025-01-03
2156,1249,958,2,2026-03-02
2157,732,925,1,2025-12-21
2158,2831,614,2,2025-01-15
2159,1996,970,3,2025-12-06
2160,2589,162,2,2025-01-29
2161,2642,617,3,2026-01-19
2162,1039,398,3,2025-02-01
2163,1245,914,2,2025-08-27
2164,2568,400,1,2025-01-31
2165,425,296,3,2025-02-26
2166,435,349,2,2025-01-14
2167,2643,209,1,2026-03-25
2168,2471,197,3,2025-01-04
2169,1454,414,2,2025-02-28
2170,37,270,2,2025-08-25
2171,2676,634,1,2025-04-11
2172,1812,104,3,2025-12-21
2173,2041,162,1,2025-05-08
2174,1155,658,1,2025-10-21
2175,2838,680,2,2025-03-08
2176,1390,678,1,2025-08-01
2177,208,561,1,2026-06-04
2178,1441,393,3,2026-01-06
2179,672,384,1,2025-12-25
2180,2560,888,3,2025-10-20
2181,362,176,3,2026-05-04
2182,1994,862,2,2025-09-30
2183,2775,729,1,2026-06-07
2184,1189,319,3,2026-04-13
2185,1341,271,3,2025-03-08
2186,1734,205,2,2025-12-25
2187,2396,825,1,2025-06-09
2188,1330,896,2,2025-07-19
2189,2210,829,3,2025-12-25
2190,615,44,3,2025-04-19
2191,369,401,2,2026-03-07
2192,2618,434,3,2025-08-12
2193,816,8,1,2026-04-28
2194,832,268,1,2025-02-18
2195,1780,996,2,2025-01-27
2196,2834,32,1,2025-03-03
2197,1751,155,1,2025-09-01
2198,2720,419,2,2025-09-27
2199,922,735,3,2025-01-17
2200,2939,782,2,2025-11-16
2201,1229,148,1,2025-08-19
2202,553,503,1,2025-08-14
2203,2751,582,1,2025-09-18
2204,2184,933,1,2026-01-12
2205,2905,314,3,2026-06-25
2206,1597,402,2,2025-06-23
2207,2447,643,3,2025-05-27
2208,2582,512,2,2025-03-16
2209,2840,361,2,2026-03-16
2210,1611,523,2,2025-02-05
2211,2277,116,2,2025-06-13
2212,411,609,3,2025-03-05
2213,1079,34,1,2025-06-23
2214,2087,771,1,2026-04-30
2215,1968,290,1,2025-03-30
2216,2980,171,3,2025-09-08
2217,1223,781,2,2025-01-22
2218,1416,590,3,2025-09-08
2219,2267,693,3,2026-02-23
2220,2572,444,3,2025-02-03
2221,392,819,2,2025-05-15
2222,2703,2,3,2025-02-16
2223,333,749,3,2025-11-19
2224,2588,210,1,2026-04-14
2225,2726,602,1,2026-02-28
2226,1969,212,3,2025-08-08
2227,2074,403,1,2025-07-24
2228,32,565,2,2026-06-03
2229,605,145,1,2026-02-08
2230,1413,455,1,2025-08-04
2231,1430,112,3,2026-04-01
2232,2548,617,1,2026-04-14
2233,857,514,3,2025-07-06
2234,1575,856,2,2026-03-22
2235,2678,37,2,2026-04-12
2236,130,926,3,2026-02-11
2237,2287,688,1,2026-05-18
2238,1824,784,2,2026-04-13
2239,512,359,1,2025-08-01
2240,618,340,3,2025-07-09
2241,350,455,3,2025-10-31
2242,1641,835,1,2026-02-05
2243,2528,806,2,2026-02-03
2244,1236,952,2,2026-02-09
2245,1493,298,1,2025-11-26
2246,202,855,2,2025-02-20
2247,2344,812,3,2026-06-04
2248,782,970,1,2025-02-04
2249,831,331,1,2025-03-25
2250,1469,608,2,2026-06-09
2251,1563,351,3,2026-01-19
2252,1797,35,3,2025-06-28
2253,2944,77,1,2026-04-10
2254,174,721,3,2025-07-07
2255,1490,199,3,2025-05-14
2256,1748,656,3,2026-04-03
2257,1293,620,2,2025-07-12
2258,941,603,3,2025-07-21
2259,996,115,2,2025-10-13
2260,2957,87,1,2025-01-25
2261,951,97,1,2025-04-12
2262,831,365,3,2026-02-16
2263,1428,972,2,2025-07-10
2264,516,832,1,2026-02-23
2265,11,492,2,2025-07-06
2266,1185,441,1,2025-01-22
2267,1269,392,3,2026-02-04
2268,44,998,1,2025-01-04
2269,10,676,1,2025-04-29
2270,1381,992,2,2026-04-19
2271,747,985,1,2025-10-01
2272,1066,986,2,2025-11-26
2273,1719,312,2,2026-04-26
2274,1178,176,2,2025-03-08
2275,1382,80,3,2026-06-04
2276,1002,187,2,2026-01-07
2277,312,64,3,2025-05-22
2278,1167,321,1,2025-11-25
2279,2072,767,3,2025-04-15
2280,2426,299,1,2025-03-13
2281,953,355,2,2026-05-24
2282,2371,296,2,2026-02-21
2283,2534,605,3,2025-10-17
2284,114,204,1,2026-03-26
2285,1714,886,1,2026-06-20
2286,1710,133,3,2025-09-25
2287,485,984,2,2026-04-21
2288,1876,329,1,2025-04-08
2289,882,429,2,2025-10-20
2290,2446,862,1,2025-12-29
2291,98,315,3,2026-02-24
2292,894,820,1,2026-04-17
2293,2027,397,2,2025-04-30
2294,2005,482,2,2025-09-23
2295,1956,591,2,2025-05-04
2296,2557,832,1,2025-02-05
2297,1495,78,2,2025-02-17
2298,1176,237,3,2026-06-22
2299,398,447,2,2025-06-10
2300,118,835,2,2026-01-16
2301,2876,46,2,2025-12-21
2302,1457,492,1,2025-11-05
2303,1176,289,1,2025-07-11
2304,1055,19,3,2025-11-08
2305,288,603,1,2025-05-13
2306,151,791,1,2025-08-10
2307,947,89,3,2025-06-26
2308,1681,640,1,2025-10-18
2309,133,387,2,2025-01-15
2310,642,708,3,2026-01-10
2311,2720,855,1,2025-01-03
2312,1048,404,1,2026-01-19
2313,1346,158,1,2026-03-23
2314,1332,93,2,2025-03-10
2315,1223,534,2,2025-01-08
2316,2851,537,2,2025-07-21
2317,2356,875,1,2025-06-10
2318,391,478,2,2026-03-01
2319,200,918,2,2025-10-19
2320,2474,184,1,2026-04-29
2321,2036,41,1,2025-05-10
2322,1556,104,1,2025-08-15
2323,792,288,1,2025-06-06
2324,2381,587,1,2025-03-29
2325,929,321,2,2026-01-16
2326,730,935,1,2026-06-05
2327,1385,91,1,2025-12-16
2328,83,839,1,2025-08-05
2329,1123,690,2,2025-09-14
2330,930,898,1,2026-05-23
2331,387,172,1,2026-05-19
2332,1189,228,2,2026-04-03
2333,42,721,1,2025-06-07
2334,1260,725,3,2026-04-24
2335,1912,983,1,2025-03-11
2336,242,258,3,2026-06-19
2337,909,363,1,2025-12-15
2338,2103,995,1,2025-05-31
2339,1007,58,3,2025-07-17
2340,2352,432,1,2025-04-29
2341,1774,121,3,2026-04-10
2342,1992,670,3,2025-10-07
2343,2164,994,1,2025-11-07
2344,1147,963,1,2025-08-17
2345,2027,180,2,2025-12-25
2346,2636,607,1,2025-11-09
2347,2602,529,1,2026-04-28
2348,2529,807,3,2026-04-25
2349,44,680,2,2026-05-08
2350,2166,336,3,2025-03-02
2351,2383,691,2,2026-01-03
2352,1222,371,3,2025-02-02
2353,1964,400,3,2025-07-09
2354,1632,536,2,2026-04-04
2355,1290,644,2,2026-01-27
2356,1178,194,3,2025-11-29
2357,137,282,3,2026-01-16
2358,2795,51,1,2025-02-27
2359,2842,947,1,2026-05-07
2360,2800,599,3,2025-07-28
2361,1299,677,3,2025-05-28
2362,1483,10,2,2025-05-03
2363,586,247,3,2025-07-05
2364,1276,973,1,2026-04-02
2365,945,948,2,2025-03-26
2366,1159,548,2,2025-07-15
2367,560,305,1,2026-01-03
2368,1741,554,3,2025-01-04
2369,2108,298,2,2025-07-29
2370,276,588,2,2026-02-06
2371,1756,637,1,2025-09-05
2372,2977,757,1,2026-04-20
2373,183,735,2,2025-02-24
2374,614,930,3,2026-03-19
2375,2514,224,2,2025-08-10
2376,2243,993,2,2026-03-01
2377,2677,144,3,2025-10-07
2378,226,826,2,2025-08-06
2379,1737,893,3,2026-01-27
2380,2403,706,3,2026-04-06
2381,598,896,1,2025-04-13
2382,1572,346,1,2025-06-29
2383,1859,805,3,2026-04-17
2384,2860,351,3,2025-03-05
2385,1740,375,1,2026-04-28
2386,239,878,3,2025-10-23
2387,164,763,2,2026-01-09
2388,876,827,1,2025-05-25
2389,2633,108,2,2025-11-21
2390,2624,79,2,2026-06-14
2391,254,85,3,2026-02-08
2392,1232,256,2,2026-03-10
2393,1941,742,3,2025-01-19
2394,2435,368,3,2025-10-06
2395,1179,15,2,2026-04-02
2396,1489,104,1,2026-04-02
2397,2161,809,3,2025-11-01
2398,52,466,2,2026-05-02
2399,1704,68,2,2025-05-10
2400,863,516,1,2026-01-07
2401,2779,686,3,2025-08-30
2402,1937,84,1,2025-07-30
2403,1885,721,1,2025-04-19
2404,2520,423,3,2026-03-03
2405,244,186,3,2026-01-05
2406,703,443,3,2025-01-07
2407,1204,597,1,2025-01-24
2408,462,156,3,2025-02-09
2409,432,804,3,2025-10-09
2410,1841,346,1,2025-08-15
2411,2565,946,1,2025-08-13
2412,1827,799,2,2025-07-22
2413,87,731,1,2025-02-23
2414,2647,108,3,2026-06-22
2415,1400,941,2,2025-02-13
2416,2976,91,2,2025-05-22
2417,2616,509,1,2025-07-29
2418,2901,204,2,2026-06-12
2419,2823,225,3,2026-05-25
2420,704,30,2,2025-12-19
2421,908,368,1,2026-06-22
2422,946,568,2,2025-07-31
2423,2215,350,3,2025-11-23
2424,1529,879,1,2026-06-09
2425,1408,700,3,2026-05-07
2426,2583,797,1,2025-07-29
2427,2473,626,2,2025-05-26
2428,2030,748,2,2025-01-19
2429,2205,198,2,2025-05-16
2430,2054,873,1,2026-06-13
2431,253,726,2,2025-04-11
2432,1670,710,2,2026-05-27
2433,2616,702,3,2025-10-09
2434,2997,532,3,2025-10-04
2435,1889,353,2,2025-07-05
2436,1173,253,2,2025-02-12
2437,2549,590,1,2026-05-30
2438,223,452,1,2025-12-23
2439,1436,454,2,2026-03-12
2440,399,323,3,2025-01-09
2441,1038,16,2,2026-06-15
2442,1154,405,2,2025-08-01
2443,2597,726,3,2026-06-06
2444,1786,393,3,2026-05-25
2445,278,278,1,2025-11-24
2446,227,531,3,2025-10-31
2447,555,451,3,2025-12-05
2448,699,464,3,2025-08-10
2449,2706,199,2,2026-06-17
2450,2340,269,3,2026-01-20
2451,1314,365,1,2025-11-18
2452,2314,65,1,2025-02-15
2453,208,112,3,2025-06-07
2454,826,499,2,2026-04-13
2455,2825,657,3,2025-05-20
2456,736,353,3,2026-06-16
2457,2258,304,2,2025-02-24
2458,864,611,2,2025-06-01
2459,2798,382,3,2025-10-11
2460,1847,151,3,2025-04-22
2461,1399,229,1,2025-11-27
2462,1547,788,2,2025-11-03
2463,2180,556,2,2026-01-11
2464,2338,189,1,2025-01-26
2465,2309,959,3,2026-06-02
2466,1783,200,1,2025-03-04
2467,1643,930,3,2025-04-06
2468,2275,811,3,2025-02-28
2469,1285,413,3,2025-05-21
2470,634,622,1,2026-01-20
2471,1779,187,1,2025-10-29
2472,1326,587,3,2025-08-29
2473,442,777,1,2026-07-03
2474,1056,536,2,2025-05-29
2475,2269,45,1,2025-07-10
2476,646,881,1,2026-04-06
2477,179,999,1,2026-02-03
2478,1044,420,2,2026-02-04
2479,875,956,2,2026-02-19
2480,1537,917,1,2026-06-20
2481,1157,324,2,2025-07-28
2482,2781,528,3,2025-08-29
2483,2873,968,3,2026-04-13
2484,1332,180,3,2025-05-12
2485,1868,28,1,2025-07-02
2486,354,72,3,2025-12-04
2487,1995,890,2,2025-12-30
2488,597,727,2,2025-10-26
2489,1334,517,1,2026-05-29
2490,867,1,1,2025-08-26
2491,1639,302,2,2025-01-22
2492,536,91,1,2026-03-04
2493,365,360,3,2025-02-11
2494,1315,104,1,2026-05-25
2495,906,946,3,2026-01-06
2496,490,770,3,2025-01-30
2497,1602,426,2,2026-03-02
2498,2498,723,3,2025-01-15
2499,660,120,1,2025-06-04
2500,148,231,2,2026-02-26
2501,5,198,3,2026-03-18
2502,2362,13,2,2026-01-09
2503,264,625,3,2026-04-15
2504,114,347,3,2025-06-11
2505,1623,276,3,2026-05-26
2506,772,407,1,2025-02-17
2507,2667,896,1,2026-01-28
2508,1993,125,2,2025-01-01
2509,2749,777,2,2025-02-07
2510,299,253,3,2026-05-20
2511,2295,79,2,2026-05-05
2512,1637,841,2,2025-03-14
2513,1444,224,2,2026-01-15
2514,1891,68,3,2026-05-06
2515,125,631,1,2025-03-11
2516,1198,674,2,2025-10-01
2517,2385,139,3,2025-08-05
2518,660,171,3,2026-06-01
2519,383,313,1,2025-06-12
2520,1980,398,2,2025-04-09
2521,951,806,2,2026-05-14
2522,963,102,1,2025-12-09
2523,1381,727,1,2025-06-24
2524,1338,863,1,2025-03-31
2525,2982,810,3,2026-05-09
2526,1289,56,3,2026-06-03
2527,2523,162,2,2025-12-06
2528,738,753,1,2025-04-24
2529,1913,523,3,2025-08-10
2530,1836,740,3,2026-04-21
2531,817,552,2,2025-05-28
2532,2394,695,2,2025-03-29
2533,395,952,1,2026-02-10
2534,5,920,1,2025-05-29
2535,1250,325,1,2025-11-08
2536,2784,62,1,2026-07-01
2537,1878,584,2,2026-04-07
2538,1085,946,3,2025-05-12
2539,118,468,1,2026-06-15
2540,1143,712,2,2026-03-24
2541,1936,786,3,2026-04-18
2542,559,398,1,2026-01-04
2543,389,685,2,2026-05-30
2544,160,767,3,2025-04-26
2545,2545,624,2,2026-03-26
2546,926,392,3,2026-06-05
2547,1660,440,1,2026-01-15
2548,1286,59,3,2025-03-05
2549,1327,430,1,2026-02-26
2550,484,226,1,2026-07-04
2551,467,207,2,2025-06-12
2552,748,828,3,2025-05-12
2553,2127,980,3,2026-04-06
2554,877,732,2,2025-10-25
2555,23,787,1,2025-04-27
2556,147,674,2,2025-04-20
2557,294,348,2,2025-12-16
2558,1658,916,3,2025-09-26
2559,559,645,3,2025-05-26
2560,2740,95,2,2025-03-27
2561,282,37,2,2025-03-04
2562,1835,270,3,2026-05-09
2563,486,856,3,2025-06-24
2564,1084,103,3,2026-05-05
2565,363,70,1,2025-07-27
2566,2640,239,2,2025-04-02
2567,1459,935,1,2026-06-08
2568,894,110,3,2025-12-17
2569,1107,319,1,2026-06-04
2570,2198,34,1,2025-03-31
2571,402,781,2,2025-01-12
2572,1175,185,1,2025-01-29
