OrderID,CustomerID,OrderDate,Status,TotalAmount
3888,2794,2025-09-23,Processing,60165
3889,1778,2025-06-03,Delivered,35167
3890,2779,2026-04-16,Delivered,8517
3891,703,2026-04-12,Delivered,78424
3892,64,2026-03-14,Processing,23552
3893,911,2026-02-19,Processing,89757
3894,1241,2025-05-25,Delivered,66285
3895,1193,2025-08-17,Processing,59013
3896,2296,2026-05-27,Shipped,21966
3897,693,2025-04-26,Processing,13616
3898,2988,2025-12-17,Delivered,50250
3899,1328,2026-06-21,Processing,28210
3900,405,2025-12-30,Shipped,61315
3901,1206,2025-11-02,Shipped,26760
3902,306,2026-05-16,Processing,39280
3903,2318,2025-07-21,Delivered,59803
3904,2161,2025-03-27,Processing,39353
3905,2881,2025-06-11,Delivered,31652
3906,2194,2025-03-05,Delivered,70476
3907,1243,2025-07-23,Delivered,73788
3908,2902,2025-01-15,Delivered,70963
3909,306,2025-07-12,Processing,34672
3910,2405,2026-06-27,Shipped,24772
3911,545,2025-04-20,Processing,89296
3912,1609,2026-04-10,Processing,18666
3913,795,2025-07-07,Processing,41560
3914,602,2025-07-14,Processing,55738
3915,294,2025-04-27,Delivered,43182
3916,2841,2025-06-28,Shipped,71391
3917,2920,2026-06-03,Delivered,19795
3918,784,2025-02-28,Shipped,56757
3919,1875,2025-10-11,Delivered,20161
3920,384,2026-01-21,Shipped,36725
3921,66,2026-05-25,Delivered,34833
3922,2202,2025-01-08,Delivered,48230
3923,37,2025-07-30,Shipped,24766
3924,527,2026-02-27,Shipped,46318
3925,1353,2026-06-07,Shipped,40756
3926,2162,2026-05-29,Delivered,38768
3927,1370,2025-09-03,Processing,89100
3928,2413,2026-07-01,Processing,7178
3929,2351,2026-07-05,Shipped,27248
3930,2933,2025-04-07,Processing,18118
3931,1643,2025-08-07,Processing,57353
3932,1452,2025-08-30,Processing,79552
3933,1680,2025-11-24,Shipped,21496
3934,1526,2026-04-23,Processing,35242
3935,55,2025-05-31,Processing,31412
3936,1621,2026-02-05,Shipped,19559
3937,2529,2026-04-08,Delivered,37069
3938,976,2026-06-24,Shipped,7964
3939,2251,2025-08-27,Shipped,33352
3940,18,2025-01-13,Shipped,64504
3941,2433,2025-07-11,Delivered,16157
3942,2150,2026-02-05,Processing,22472
3943,2370,2025-05-08,Shipped,17320
3944,2877,2025-10-09,Delivered,24388
3945,2015,2026-04-23,Processing,21414
3946,765,2025-03-17,Shipped,16106
3947,2411,2026-04-29,Shipped,7610
3948,865,2025-05-26,Processing,39617
3949,1116,2025-05-25,Shipped,7919
3950,986,2025-11-14,Processing,38143
3951,2087,2025-12-01,Processing,68440
3952,1912,2026-04-11,Shipped,33464
3953,2452,2026-04-29,Shipped,51960
3954,433,2025-09-11,Delivered,44174
3955,779,2025-10-25,Delivered,55755
3956,1137,2025-09-05,Processing,91854
3957,1881,2026-03-15,Delivered,16202
3958,976,2026-04-04,Shipped,41592
3959,2553,2025-02-09,Shipped,47546
3960,1841,2026-05-18,Shipped,67416
3961,2814,2026-06-08,Shipped,46476
3962,968,2025-12-11,Shipped,27572
3963,1531,2025-12-26,Delivered,71200
3964,470,2025-09-18,Processing,49964
3965,2374,2025-02-15,Shipped,36945
3966,2435,2025-07-18,Shipped,21674
3967,609,2025-09-21,Shipped,27048
3968,2483,2025-10-08,Delivered,4384
3969,2575,2025-09-29,Shipped,61698
3970,1334,2026-01-27,Delivered,57390
3971,1015,2025-08-17,Processing,40279
3972,17,2026-01-21,Shipped,25102
3973,958,2025-01-20,Processing,46704
3974,1783,2025-06-04,Shipped,79848
3975,660,2025-02-28,Shipped,18295
3976,2560,2025-03-04,Delivered,78219
3977,1918,2026-06-15,Shipped,37348
3978,200,2026-04-24,Shipped,10907
3979,1066,2025-11-22,Processing,34185
3980,775,2025-02-12,Delivered,29602
3981,1357,2025-02-06,Processing,30280
3982,1581,2025-05-17,Delivered,36090
3983,867,2026-03-13,Processing,22738
3984,1640,2026-03-11,Processing,33062
3985,954,2025-04-17,Shipped,33683
3986,476,2025-12-31,Shipped,6372
3987,1427,2025-01-06,Shipped,18346
3988,774,2025-08-13,Delivered,17756
3989,436,2025-06-14,Processing,57914
3990,2047,2025-01-17,Shipped,21918
3991,258,2025-12-06,Processing,82534
3992,340,2025-01-21,Shipped,16524
3993,2163,2026-03-17,Processing,10776
3994,1319,2026-01-03,Delivered,49690
3995,690,2025-02-09,Shipped,49394
3996,1728,2026-03-14,Processing,4991
3997,1131,2026-02-17,Delivered,59706
3998,421,2026-01-17,Delivered,72895
3999,832,2025-06-26,Processing,12056
4000,1367,2025-11-05,Shipped,45580
4001,14,2026-03-20,Delivered,14002
4002,2411,2025-05-31,Processing,50417
4003,1586,2025-10-15,Processing,21145
4004,2620,2026-02-12,Delivered,19366
4005,2928,2025-10-12,Processing,66238
4006,1420,2025-12-23,Processing,9718
4007,1073,2025-02-07,Shipped,56984
4008,519,2025-08-23,Processing,31568
4009,1752,2025-10-25,Shipped,29479
4010,1257,2025-12-31,Processing,15468
4011,9,2026-05-14,Delivered,19613
4012,837,2025-05-18,Shipped,31434
4013,1553,2025-03-11,Shipped,50549
4014,2697,2025-06-03,Delivered,20091
4015,2209,2025-02-23,Processing,61565
4016,1774,2025-10-03,Processing,50153
4017,1865,2026-07-03,Shipped,70528
4018,934,2026-05-26,Processing,81285
4019,1556,2026-02-27,Shipped,25614
4020,2048,2026-06-13,Shipped,87175
4021,267,2025-12-31,Delivered,13465
4022,2640,2025-07-14,Processing,24427
4023,2217,2026-02-21,Shipped,16544
4024,2138,2025-10-28,Processing,9330
4025,65,2026-04-17,Delivered,29271
4026,1590,2026-01-21,Shipped,78226
4027,2958,2025-10-25,Delivered,56383
4028,334,2026-06-23,Processing,11518
4029,1598,2025-04-26,Delivered,59904
4030,2543,2025-08-31,Processing,46418
4031,665,2026-02-22,Delivered,12434
4032,277,2025-03-18,Shipped,4149
4033,1839,2026-01-21,Processing,64382
4034,2809,2026-06-13,Shipped,4080
4035,2644,2025-09-15,Processing,48181
4036,259,2025-06-19,Processing,20898
4037,1042,2025-01-24,Processing,5050
4038,492,2026-06-11,Shipped,71660
4039,1807,2025-03-30,Processing,109670
4040,1814,2025-09-27,Processing,32694
4041,2263,2025-03-12,Delivered,49004
4042,338,2026-06-30,Delivered,71065
4043,2997,2025-05-27,Delivered,14712
4044,1651,2025-03-16,Processing,10995
4045,1376,2025-04-12,Delivered,40025
4046,2715,2026-03-20,Processing,54182
4047,1219,2026-01-13,Shipped,61307
4048,350,2026-04-12,Processing,55196
4049,1555,2026-01-24,Processing,33509
4050,2257,2025-04-13,Delivered,82774
4051,2247,2026-04-21,Delivered,39955
4052,2646,2026-06-16,Processing,30926
4053,2037,2025-08-07,Delivered,73536
4054,380,2025-05-15,Processing,14955
4055,688,2025-03-21,Shipped,23362
4056,2231,2025-07-16,Delivered,57100
4057,1203,2026-01-21,Processing,18231
4058,916,2025-01-24,Shipped,38455
4059,2134,2026-05-31,Processing,44369
4060,2728,2025-09-16,Delivered,39055
4061,2807,2026-02-18,Delivered,8383
4062,153,2025-06-13,Shipped,32286
4063,1779,2025-11-17,Delivered,84524
4064,2162,2025-08-17,Shipped,21116
4065,2636,2025-07-26,Shipped,76124
4066,1844,2025-11-26,Delivered,53771
4067,752,2025-10-06,Delivered,4320
4068,612,2026-02-25,Shipped,9314
4069,1316,2025-05-28,Delivered,59390
4070,2029,2025-03-16,Processing,103456
4071,1354,2025-04-16,Processing,22855
4072,538,2025-08-06,Shipped,61040
4073,2506,2025-04-11,Delivered,48190
4074,1404,2026-04-17,Shipped,18075
4075,1358,2025-06-22,Shipped,22580
4076,1913,2025-01-09,Delivered,59304
4077,218,2025-02-27,Shipped,84290
4078,1665,2025-02-02,Shipped,47492
4079,2009,2025-01-10,Delivered,43371
4080,1589,2025-12-23,Delivered,84758
4081,2126,2026-01-27,Processing,11750
4082,756,2025-08-19,Shipped,5680
4083,2019,2025-07-23,Delivered,45503
4084,2134,2025-06-12,Processing,46205
4085,2261,2025-01-18,Shipped,47960
4086,264,2025-02-21,Shipped,33739
4087,1905,2026-04-22,Delivered,22227
4088,1698,2025-06-06,Shipped,10872
4089,730,2025-02-15,Shipped,20691
4090,1900,2025-01-18,Shipped,14800
4091,681,2025-03-03,Delivered,5718
4092,1321,2025-06-05,Processing,49264
4093,1752,2026-05-15,Delivered,46073
4094,2718,2026-04-23,Delivered,13632
4095,116,2026-02-11,Shipped,88937
4096,351,2025-03-24,Processing,4168
4097,2140,2025-05-15,Shipped,21655
4098,65,2025-02-17,Delivered,18612
4099,1516,2025-08-04,Shipped,20890
4100,1861,2025-03-03,Delivered,97323
4101,88,2026-01-05,Processing,70647
4102,4,2025-03-10,Shipped,44190
4103,2371,2025-11-26,Delivered,44385
4104,348,2025-04-17,Delivered,51741
4105,1799,2025-11-05,Delivered,108776
4106,1134,2025-07-08,Delivered,58948
4107,2626,2025-09-10,Delivered,2938
4108,1431,2025-11-30,Delivered,49646
4109,878,2026-04-08,Delivered,64779
4110,2516,2025-10-22,Delivered,48103
4111,337,2025-07-09,Shipped,53955
4112,82,2025-08-06,Processing,7351
4113,851,2025-10-03,Delivered,1879
4114,996,2025-04-16,Shipped,18287
4115,1165,2025-01-15,Shipped,14328
4116,955,2026-06-12,Processing,18326
4117,2908,2025-02-21,Shipped,54375
4118,718,2026-07-05,Delivered,37438
4119,2255,2025-05-22,Processing,17512
4120,458,2025-01-30,Shipped,36685
4121,2242,2026-04-29,Processing,50355
4122,1706,2025-04-11,Processing,30818
4123,1627,2026-05-05,Shipped,53973
4124,1345,2026-03-23,Shipped,12730
4125,1033,2025-06-18,Shipped,52719
4126,1615,2025-12-18,Delivered,25324
4127,1984,2025-10-25,Processing,37152
4128,2698,2026-04-03,Delivered,42570
4129,1021,2026-01-07,Delivered,21358
4130,6,2025-05-19,Shipped,21728
4131,2801,2025-05-24,Processing,47230
4132,2625,2025-11-10,Processing,2026
4133,562,2025-09-08,Shipped,71544
4134,1805,2026-02-01,Shipped,65299
4135,806,2025-03-04,Shipped,28978
4136,1883,2025-08-14,Processing,20754
4137,2506,2025-05-24,Processing,89802
4138,2764,2025-09-04,Delivered,15957
4139,1972,2025-06-28,Delivered,7770
4140,2641,2025-07-11,Delivered,26224
4141,2054,2026-02-11,Shipped,54936
4142,710,2026-02-20,Shipped,27242
4143,1941,2025-08-30,Processing,60831
4144,2908,2025-08-18,Processing,77101
4145,611,2025-08-29,Delivered,34280
4146,2646,2026-03-18,Processing,45043
4147,2563,2025-01-25,Delivered,70842
4148,2324,2026-02-23,Delivered,82536
4149,581,2026-05-29,Processing,94756
4150,2883,2026-01-08,Shipped,19582
4151,1348,2025-07-08,Processing,34936
4152,93,2026-01-06,Delivered,18681
4153,688,2026-03-07,Delivered,22909
4154,417,2025-09-01,Processing,34097
4155,1091,2025-06-12,Delivered,53624
4156,1519,2025-10-12,Delivered,32889
4157,1856,2025-04-03,Shipped,33744
4158,2203,2025-06-06,Processing,14816
4159,2992,2025-03-06,Shipped,68874
4160,2034,2025-06-30,Delivered,46033
4161,1979,2025-03-06,Shipped,60817
4162,956,2025-07-24,Delivered,5697
4163,425,2025-10-17,Processing,39988
4164,41,2025-07-05,Shipped,55986
4165,2223,2026-05-07,Processing,31042
4166,2321,2025-11-21,Shipped,48627
4167,2215,2025-06-02,Processing,21618
4168,2430,2026-01-26,Processing,43382
4169,788,2026-01-27,Shipped,68454
4170,177,2026-06-04,Shipped,22555
4171,2073,2025-06-29,Processing,26002
4172,2693,2025-03-14,Shipped,45584
4173,2832,2026-05-13,Delivered,45309
4174,1578,2025-09-03,Processing,20794
4175,1057,2025-01-11,Shipped,32946
4176,1471,2026-03-10,Processing,40113
4177,2780,2025-01-23,Delivered,32000
4178,1511,2026-01-10,Shipped,39457
4179,2942,2026-01-17,Delivered,74086
4180,597,2025-05-17,Delivered,45360
4181,1927,2026-06-02,Shipped,58760
4182,2933,2025-10-31,Processing,84423
4183,831,2025-02-17,Delivered,31794
4184,737,2025-01-24,Processing,13093
4185,1522,2025-07-19,Shipped,14593
4186,2784,2026-03-11,Shipped,69196
4187,2695,2025-10-24,Shipped,2286
4188,792,2026-05-08,Delivered,73210
4189,1318,2026-05-18,Processing,43835
4190,327,2025-11-01,Processing,24837
4191,2025,2025-08-03,Processing,22330
4192,2551,2025-12-01,Processing,27579
4193,733,2025-01-04,Shipped,28808
4194,2637,2025-06-30,Delivered,48728
4195,2000,2025-10-17,Shipped,36578
4196,1473,2025-10-29,Processing,74950
4197,2191,2026-03-20,Processing,30166
4198,2189,2026-03-12,Shipped,46793
4199,2720,2026-02-16,Shipped,54057
4200,860,2026-04-05,Shipped,58662
4201,1569,2025-02-14,Shipped,7060
4202,662,2025-01-19,Shipped,86496
4203,1439,2026-01-19,Delivered,64477
4204,1167,2025-08-04,Delivered,38390
4205,795,2026-03-31,Delivered,39912
4206,1969,2026-03-10,Delivered,43656
4207,1010,2025-09-29,Processing,86730
4208,2916,2026-01-13,Delivered,50566
4209,1059,2025-10-19,Processing,23658
4210,2694,2026-04-29,Shipped,44318
4211,1093,2025-09-07,Shipped,14202
4212,2958,2026-03-04,Processing,45033
4213,953,2025-09-11,Processing,21768
4214,759,2025-06-15,Delivered,52551
4215,1073,2025-10-29,Shipped,7967
4216,727,2025-12-19,Delivered,51462
4217,7,2026-06-14,Shipped,10126
4218,652,2025-10-24,Shipped,22408
4219,1703,2025-08-08,Processing,40916
4220,808,2026-07-02,Processing,47759
4221,667,2025-02-25,Shipped,12851
4222,759,2025-01-29,Shipped,31648
4223,83,2025-06-28,Delivered,74756
4224,2318,2025-07-13,Delivered,19156
4225,767,2026-02-01,Shipped,9349
4226,2930,2025-08-01,Delivered,65693
4227,1312,2026-03-07,Shipped,27444
4228,1116,2026-04-23,Shipped,29914
4229,1166,2025-02-18,Delivered,11183
4230,466,2026-05-06,Processing,40540
4231,1214,2026-06-11,Shipped,45932
4232,2297,2025-02-19,Delivered,28862
4233,1572,2026-03-02,Delivered,44932
4234,400,2025-06-04,Delivered,5410
4235,1327,2025-04-30,Delivered,64028
4236,1556,2026-02-16,Processing,8627
4237,1469,2026-05-08,Delivered,12370
4238,30,2025-07-14,Shipped,64951
4239,2752,2025-08-31,Delivered,46098
4240,1708,2026-03-22,Shipped,42409
4241,282,2025-09-23,Processing,41024
4242,607,2026-04-20,Processing,52514
4243,353,2026-02-06,Delivered,9815
4244,202,2026-02-11,Delivered,38246
4245,2589,2026-05-30,Shipped,24599
4246,426,2026-01-29,Processing,79215
4247,2202,2025-10-25,Processing,15088
4248,1167,2025-02-03,Processing,44154
4249,1355,2025-05-24,Processing,45664
4250,1242,2025-09-21,Shipped,20304
4251,1886,2026-04-24,Delivered,30699
4252,2148,2026-07-04,Delivered,58951
4253,2952,2026-01-27,Delivered,47532
4254,873,2025-07-03,Delivered,17493
4255,1326,2025-03-23,Processing,30558
4256,2143,2025-10-16,Delivered,60543
4257,1783,2025-11-14,Shipped,60192
4258,1791,2026-06-26,Processing,42555
4259,1991,2025-04-18,Shipped,10752
4260,1164,2026-01-22,Delivered,67607
4261,290,2026-05-06,Processing,26722
4262,1371,2025-09-03,Delivered,13457
4263,1493,2025-04-14,Delivered,22135
4264,1466,2026-03-07,Processing,14563
4265,773,2026-02-20,Delivered,29942
4266,472,2025-06-17,Processing,15402
4267,1988,2025-03-30,Processing,49582
4268,2948,2025-02-08,Delivered,11714
4269,1896,2025-11-08,Shipped,71294
4270,2748,2025-03-01,Processing,63758
4271,172,2025-01-13,Delivered,34034
4272,1298,2026-05-31,Delivered,20503
4273,1574,2025-11-13,Delivered,38064
4274,889,2026-03-17,Delivered,3963
4275,2245,2025-05-24,Processing,12586
4276,2010,2025-08-20,Delivered,3694
4277,169,2025-01-13,Processing,5696
4278,606,2026-02-12,Shipped,71686
4279,110,2025-02-27,Delivered,1818
4280,37,2026-05-07,Delivered,17398
4281,1169,2026-04-02,Delivered,88840
4282,313,2026-02-04,Shipped,54711
4283,1430,2026-05-21,Shipped,24198
4284,2768,2025-11-30,Delivered,75346
4285,955,2026-02-06,Shipped,22608
4286,95,2025-04-11,Shipped,3635
4287,1246,2025-05-21,Delivered,68802
4288,2013,2025-02-21,Delivered,29457
4289,2837,2025-08-23,Delivered,14212
4290,2237,2025-11-06,Shipped,70536
4291,676,2026-02-20,Delivered,46042
4292,2172,2025-11-04,Shipped,104418
4293,1439,2025-08-13,Processing,73228
4294,2468,2026-05-14,Shipped,19549
4295,1047,2026-03-23,Processing,46835
4296,1055,2025-09-27,Processing,38702
4297,404,2025-01-02,Shipped,38528
4298,2600,2026-03-10,Delivered,50649
4299,118,2025-09-19,Shipped,15622
4300,638,2025-06-20,Delivered,17518
4301,2804,2026-02-15,Processing,39275
4302,320,2025-09-16,Shipped,44793
4303,1734,2026-04-12,Processing,22668
4304,2213,2025-03-07,Processing,20938
4305,2118,2025-05-18,Delivered,14596
4306,541,2026-03-27,Processing,33067
4307,321,2025-03-30,Shipped,65115
4308,2217,2025-08-25,Shipped,45392
4309,1751,2025-07-29,Delivered,37594
4310,1940,2025-05-13,Delivered,25674
4311,1591,2025-12-12,Delivered,46718
4312,1608,2026-03-09,Shipped,118324
4313,1660,2025-10-01,Processing,24614
4314,2091,2025-05-25,Processing,22946
4315,2954,2025-05-07,Processing,12698
4316,931,2026-03-04,Delivered,1143
4317,480,2025-02-06,Processing,31218
4318,2326,2025-11-14,Delivered,70026
4319,2676,2025-08-17,Shipped,55218
4320,1996,2025-07-10,Shipped,2348
4321,2337,2026-04-03,Shipped,23174
4322,2536,2025-12-03,Processing,57994
4323,2157,2025-07-31,Shipped,12534
4324,2831,2025-08-14,Shipped,28265
4325,3000,2025-12-22,Delivered,3651
4326,1632,2026-03-01,Processing,72431
4327,570,2025-04-04,Processing,42744
4328,1374,2026-02-01,Delivered,8126
4329,46,2025-08-11,Processing,51400
4330,741,2025-11-08,Delivered,18033
4331,109,2025-12-24,Delivered,38655
4332,2982,2025-11-20,Processing,50934
4333,480,2025-01-22,Shipped,31661
4334,2338,2025-11-27,Delivered,20496
4335,1096,2025-12-07,Delivered,41311
4336,2664,2025-10-18,Delivered,26958
4337,68,2025-08-10,Shipped,12195
4338,979,2025-10-13,Processing,46928
4339,209,2025-06-30,Shipped,95734
4340,2704,2025-06-13,Processing,93816
4341,2462,2025-08-23,Shipped,23998
4342,205,2026-03-21,Delivered,48053
4343,2985,2025-08-25,Shipped,33288
4344,803,2025-04-01,Shipped,45463
4345,1926,2025-12-12,Delivered,47432
4346,620,2026-03-12,Shipped,45882
4347,2824,2026-06-11,Processing,40950
4348,2769,2026-05-22,Shipped,93144
4349,1385,2025-02-07,Processing,67784
4350,1533,2025-04-19,Delivered,23811
4351,636,2026-06-23,Processing,19491
4352,1456,2025-11-25,Delivered,41066
4353,2936,2025-12-30,Delivered,24913
4354,155,2025-10-23,Processing,41270
4355,1472,2025-04-26,Processing,22896
4356,345,2025-08-31,Delivered,64702
4357,2644,2026-07-03,Delivered,10919
4358,275,2026-01-07,Processing,49902
4359,177,2026-04-27,Processing,22556
4360,1355,2025-01-05,Processing,3544
4361,2344,2026-06-03,Delivered,37179
4362,1872,2025-05-08,Shipped,36592
4363,1340,2026-01-09,Delivered,85502
4364,298,2025-05-22,Processing,13498
4365,2029,2026-06-01,Delivered,108490
4366,2400,2026-01-29,Processing,28784
4367,2139,2026-06-29,Delivered,43450
4368,1158,2025-10-21,Delivered,43246
4369,2968,2026-02-25,Processing,6770
4370,2249,2026-01-21,Processing,65949
4371,1665,2026-03-01,Delivered,46146
4372,1054,2026-01-29,Processing,42902
4373,1005,2026-03-22,Processing,31255
4374,1615,2025-05-09,Delivered,19066
4375,1388,2025-09-15,Shipped,75183
4376,1651,2025-11-11,Processing,12270
4377,866,2025-09-20,Processing,67249
4378,110,2025-10-25,Shipped,46724
4379,2300,2025-01-31,Delivered,31071
4380,415,2026-01-22,Delivered,83198
4381,2640,2025-05-30,Processing,7947
4382,85,2025-10-21,Shipped,49437
4383,2946,2025-07-10,Processing,10900
4384,1059,2025-01-22,Delivered,32997
4385,1368,2026-06-08,Processing,63084
4386,2306,2025-11-29,Shipped,14831
4387,2838,2025-01-16,Delivered,4539
4388,162,2025-05-13,Processing,51452
4389,2384,2026-02-01,Processing,33604
4390,2226,2025-09-16,Shipped,39077
4391,2921,2025-12-01,Delivered,45768
4392,593,2025-11-18,Processing,28290
4393,1675,2025-04-02,Delivered,10654
4394,887,2025-01-14,Delivered,41082
4395,1260,2025-07-05,Delivered,18487
4396,2950,2025-09-11,Delivered,45150
4397,1033,2026-02-24,Shipped,8991
4398,1459,2025-12-09,Delivered,27513
4399,1183,2025-08-17,Shipped,4856
4400,2332,2025-04-16,Delivered,88446
4401,934,2025-04-20,Processing,33701
4402,645,2026-04-17,Delivered,82450
4403,1461,2026-05-29,Shipped,49104
4404,2429,2025-10-11,Processing,3289
4405,1244,2025-06-10,Shipped,28136
4406,2745,2025-08-11,Processing,10713
4407,3000,2025-05-17,Shipped,24399
4408,2849,2025-11-25,Delivered,5714
4409,940,2025-02-10,Delivered,49445
4410,1029,2025-06-12,Processing,16188
4411,1732,2025-11-18,Delivered,47958
4412,1351,2025-05-26,Shipped,2492
4413,537,2025-07-30,Processing,45770
4414,2100,2025-02-16,Shipped,37286
4415,2109,2025-04-06,Processing,2977
4416,693,2025-06-19,Delivered,26852
4417,2503,2025-05-16,Shipped,9240
4418,608,2025-04-30,Delivered,3863
4419,1978,2026-06-02,Processing,68433
4420,303,2025-10-26,Processing,52419
4421,1194,2026-01-03,Processing,52003
4422,783,2026-04-25,Processing,62652
4423,1800,2025-01-18,Processing,74250
4424,1935,2025-10-03,Processing,29565
4425,1604,2025-08-19,Shipped,26211
4426,118,2026-03-16,Processing,22160
4427,1811,2025-11-12,Shipped,39726
4428,1343,2025-01-22,Shipped,66284
4429,2203,2026-05-29,Shipped,34470
4430,529,2025-10-01,Delivered,2850
4431,2424,2025-03-27,Processing,20056
4432,2943,2026-06-20,Shipped,66571
4433,2559,2026-02-03,Processing,63568
4434,2402,2025-06-13,Processing,57158
4435,2164,2025-01-29,Shipped,38777
4436,374,2025-02-22,Shipped,38713
4437,594,2026-01-16,Processing,9644
4438,1859,2025-08-16,Delivered,57937
4439,1704,2025-01-12,Shipped,75786
4440,197,2026-05-14,Processing,88284
4441,2964,2026-04-12,Shipped,31914
4442,919,2025-05-31,Processing,52268
4443,832,2025-06-17,Processing,23951
4444,1122,2026-02-15,Shipped,27546
4445,2926,2025-02-11,Delivered,29552
4446,2384,2025-02-05,Delivered,54068
4447,1340,2026-03-05,Delivered,41670
4448,495,2025-08-18,Shipped,39874
4449,2092,2025-07-01,Shipped,41505
4450,2152,2025-03-19,Processing,14455
4451,441,2026-05-13,Shipped,23562
4452,2986,2026-06-16,Shipped,36100
4453,437,2025-01-19,Delivered,20110
4454,2880,2025-12-29,Processing,66284
4455,236,2026-02-12,Shipped,24762
4456,841,2025-12-25,Processing,62605
4457,1586,2026-01-25,Shipped,24426
4458,725,2026-05-04,Delivered,64963
4459,1394,2025-11-23,Delivered,4239
4460,259,2026-05-12,Shipped,87690
4461,2651,2025-08-15,Delivered,40871
4462,1889,2025-05-13,Shipped,3299
4463,2731,2025-02-06,Processing,4570
4464,2980,2026-03-07,Processing,60539
4465,1776,2025-05-05,Shipped,71758
4466,2547,2025-01-30,Processing,43678
4467,2603,2025-04-12,Processing,70126
4468,1397,2025-06-28,Delivered,8942
4469,405,2025-09-27,Shipped,44884
4470,760,2025-09-30,Processing,3711
4471,454,2026-05-25,Processing,6198
4472,20,2025-07-06,Processing,30130
4473,1127,2025-06-25,Delivered,74476
4474,2297,2025-05-14,Delivered,124878
4475,1521,2026-05-13,Shipped,20478
4476,2638,2025-12-18,Delivered,4024
4477,449,2026-07-05,Delivered,35316
4478,2250,2025-04-06,Processing,5234
4479,18,2025-12-09,Processing,47838
4480,1044,2025-11-16,Delivered,64188
4481,1480,2026-03-19,Delivered,25556
4482,2721,2025-07-19,Delivered,13024
4483,2701,2025-11-16,Shipped,33783
4484,86,2025-05-19,Shipped,20606
4485,1264,2026-06-09,Processing,85186
4486,1603,2025-03-12,Delivered,30037
4487,2461,2026-05-26,Shipped,6562
4488,1197,2025-09-07,Shipped,64263
4489,2423,2025-04-15,Shipped,5729
4490,2706,2025-10-17,Processing,11960
4491,1873,2026-02-28,Processing,56774
4492,418,2026-01-30,Shipped,41983
4493,2816,2025-07-01,Delivered,32414
4494,450,2025-12-29,Delivered,35570
4495,2390,2026-02-28,Shipped,15502
4496,2198,2025-10-24,Shipped,7124
4497,1867,2025-06-09,Delivered,24425
4498,2055,2025-02-08,Processing,58290
4499,38,2026-06-18,Delivered,19669
4500,2182,2026-01-13,Processing,19473
4501,19,2025-07-24,Processing,20252
4502,2886,2025-04-02,Shipped,65396
4503,779,2025-11-07,Processing,45422
4504,1174,2026-04-01,Delivered,10341
4505,1814,2025-02-17,Shipped,12052
4506,863,2025-05-20,Delivered,65961
4507,47,2026-01-03,Processing,42644
4508,2429,2026-04-07,Delivered,32806
4509,150,2026-02-16,Delivered,24978
4510,2771,2026-03-27,Shipped,12396
4511,873,2025-06-20,Processing,38937
4512,1856,2025-06-17,Shipped,47076
4513,705,2025-05-14,Delivered,45326
4514,1697,2025-05-08,Delivered,36855
4515,481,2025-07-27,Processing,34650
4516,2682,2026-04-20,Shipped,40584
4517,1763,2025-08-17,Delivered,32380
4518,796,2025-05-12,Delivered,23420
4519,767,2026-06-19,Processing,50114
4520,1131,2025-07-13,Delivered,9844
4521,455,2025-01-01,Shipped,42721
4522,2430,2025-03-09,Shipped,43212
4523,1812,2025-04-07,Delivered,9011
4524,117,2026-02-24,Processing,30778
4525,57,2025-01-07,Processing,17935
4526,436,2026-05-31,Shipped,38637
4527,1393,2026-06-23,Shipped,47530
4528,2972,2026-05-30,Delivered,40148
4529,202,2025-07-15,Delivered,64915
4530,2808,2025-01-27,Shipped,16973
4531,2080,2025-08-14,Shipped,40372
4532,1739,2025-03-27,Processing,48905
4533,2328,2025-07-22,Shipped,51801
4534,2116,2025-12-05,Processing,37979
4535,659,2026-03-29,Shipped,3954
4536,657,2025-07-30,Delivered,21718
4537,1151,2025-02-08,Delivered,7247
4538,1065,2026-03-26,Shipped,82138
4539,489,2026-04-24,Processing,81404
4540,2184,2026-02-26,Processing,29374
4541,2505,2025-03-20,Processing,47636
4542,1976,2025-12-15,Processing,36652
4543,2030,2025-02-19,Shipped,92378
4544,2385,2025-05-21,Processing,35328
4545,2320,2026-05-07,Delivered,80386
4546,623,2025-09-19,Shipped,23786
4547,2398,2025-05-22,Delivered,27825
4548,2730,2025-08-18,Shipped,37780
4549,2174,2026-04-29,Shipped,42115
4550,989,2026-06-26,Processing,8167
4551,1355,2025-02-12,Shipped,23648
4552,2065,2025-05-06,Delivered,24578
4553,931,2025-10-05,Shipped,55260
4554,2293,2025-07-11,Delivered,42520
4555,2874,2026-05-11,Processing,36225
4556,776,2025-08-05,Shipped,41348
4557,1876,2025-03-01,Delivered,64204
4558,769,2025-08-04,Processing,52821
4559,1375,2025-09-16,Delivered,59966
4560,1254,2025-12-15,Processing,40382
4561,1608,2025-02-01,Processing,26512
4562,247,2025-01-26,Shipped,36909
4563,139,2026-02-19,Processing,88782
4564,2443,2025-06-18,Shipped,70419
4565,750,2026-03-12,Processing,60889
4566,885,2025-06-19,Delivered,53196
4567,269,2025-03-10,Shipped,47962
4568,2653,2026-02-22,Delivered,64400
4569,1242,2025-10-13,Shipped,17098
4570,728,2025-06-20,Processing,57527
4571,559,2025-01-02,Delivered,43835
4572,917,2025-02-17,Delivered,35702
4573,2152,2026-04-22,Shipped,35299
4574,1618,2026-03-15,Shipped,10152
