OrderItemID,OrderID,ProductID,Quantity,UnitPrice
7186,3571,497,2,12198
7187,3572,28,2,8905
7188,3572,653,2,7410
7189,3573,953,2,12203
7190,3573,875,1,20056
7191,3573,4,1,21376
7192,3574,951,1,9550
7193,3574,637,2,22492
7194,3575,197,2,1511
7195,3576,722,1,22402
7196,3576,735,1,12221
7197,3576,813,2,14256
7198,3577,677,1,19161
7199,3577,947,2,11202
7200,3578,389,1,3579
7201,3579,254,1,17484
7202,3580,507,1,10388
7203,3581,605,1,2540
7204,3581,413,2,11453
7205,3582,153,1,14722
7206,3582,21,2,22989
7207,3583,478,1,15095
7208,3584,696,2,12368
7209,3585,781,1,6148
7210,3585,182,2,14768
7211,3585,978,1,9997
7212,3586,265,2,16251
7213,3586,342,1,24862
7214,3586,366,2,2721
7215,3587,860,2,7792
7216,3588,852,2,13677
7217,3589,982,1,8076
7218,3589,578,1,14553
7219,3589,136,2,4838
7220,3590,140,1,15701
7221,3591,565,2,10984
7222,3591,834,2,9302
7223,3591,808,2,11493
7224,3592,333,2,5886
7225,3592,708,1,14408
7226,3592,623,2,8395
7227,3593,324,2,12988
7228,3593,840,1,11381
7229,3594,252,2,18979
7230,3594,805,2,14233
7231,3595,141,2,15086
7232,3595,600,2,6653
7233,3596,917,1,4268
7234,3597,6,1,18776
7235,3597,434,2,14594
7236,3598,728,1,5208
7237,3598,409,1,4268
7238,3598,274,2,18780
7239,3599,581,2,4265
7240,3599,994,2,21361
7241,3599,208,1,20163
7242,3600,665,1,15815
7243,3600,300,1,19440
7244,3600,975,2,7438
7245,3601,632,2,3178
7246,3601,313,1,14403
7247,3602,633,1,5149
7248,3602,391,1,10174
7249,3603,708,1,23147
7250,3604,199,1,11079
7251,3604,312,1,3257
7252,3604,986,1,17560
7253,3605,445,1,7308
7254,3606,840,1,2250
7255,3607,55,1,22576
7256,3608,220,1,2538
7257,3609,348,2,10736
7258,3609,499,2,13652
7259,3610,504,2,22050
7260,3611,593,2,7523
7261,3611,248,2,11391
7262,3611,298,1,7149
7263,3612,177,2,20102
7264,3612,920,1,20835
7265,3613,691,2,14856
7266,3614,862,2,17002
7267,3615,632,1,1277
7268,3616,162,2,16672
7269,3616,568,1,9231
7270,3617,295,1,8349
7271,3617,620,2,17001
7272,3617,932,2,14032
7273,3618,839,1,2524
7274,3618,422,2,10166
7275,3619,345,1,21020
7276,3620,199,1,12312
7277,3620,584,1,19734
7278,3621,700,2,21150
7279,3621,872,1,20769
7280,3622,611,1,20893
7281,3622,64,2,23016
7282,3622,96,2,3417
7283,3623,772,1,9443
7284,3624,193,2,15825
7285,3624,396,2,15641
7286,3625,153,2,12244
7287,3626,348,2,18503
7288,3626,523,1,5822
7289,3627,30,2,8775
7290,3627,434,1,18971
7291,3627,301,2,11931
7292,3628,893,2,21636
7293,3629,799,2,11553
7294,3629,72,2,10359
7295,3630,463,2,18282
7296,3630,557,2,9088
7297,3631,438,1,14678
7298,3632,968,1,20222
7299,3632,309,2,13267
7300,3633,647,1,23199
7301,3633,387,2,23368
7302,3633,426,1,13773
7303,3634,114,1,15820
7304,3634,126,2,2878
7305,3634,352,2,17113
7306,3635,812,1,6632
7307,3635,677,2,10131
7308,3635,391,1,24061
7309,3636,32,1,17550
7310,3636,879,2,18371
7311,3636,841,1,16710
7312,3637,965,1,17922
7313,3638,430,1,822
7314,3638,310,1,20155
7315,3639,541,2,2808
7316,3639,480,1,9395
7317,3639,255,1,21405
7318,3640,376,2,16950
7319,3640,530,1,24640
7320,3641,138,2,18802
7321,3642,514,1,8387
7322,3642,966,1,19394
7323,3642,545,1,2314
7324,3643,217,1,14445
7325,3644,623,1,13175
7326,3644,662,1,16993
7327,3645,675,2,13168
7328,3645,371,2,6835
7329,3645,250,1,4080
7330,3646,85,1,4139
7331,3647,336,1,14728
7332,3648,176,1,10307
7333,3649,11,1,7212
7334,3650,369,2,14788
7335,3650,314,1,6268
7336,3650,754,1,9199
7337,3651,99,1,10200
7338,3652,346,1,6745
7339,3653,911,1,21814
7340,3653,155,2,6147
7341,3653,368,2,4845
7342,3654,712,2,20474
7343,3654,81,2,2719
7344,3655,819,1,16997
7345,3656,257,1,1827
7346,3656,885,2,11253
7347,3657,568,2,10077
7348,3657,685,2,17779
7349,3657,918,2,4636
7350,3658,692,1,21143
7351,3659,158,1,8339
7352,3659,139,1,23779
7353,3660,622,1,13604
7354,3660,954,2,5541
7355,3660,537,2,3323
7356,3661,921,2,21423
7357,3662,412,1,14130
7358,3662,468,1,1504
7359,3663,804,1,4766
7360,3663,213,1,18467
7361,3664,89,1,15317
7362,3665,943,1,14125
7363,3666,994,1,18151
7364,3667,70,2,8328
7365,3667,153,1,11940
7366,3668,455,1,6893
7367,3669,672,2,15865
7368,3669,239,2,24220
7369,3670,813,1,2775
7370,3671,119,1,2091
7371,3672,291,2,4499
7372,3672,485,2,11917
7373,3673,238,2,7552
7374,3674,706,1,1054
7375,3675,130,1,801
7376,3675,485,2,15637
7377,3676,78,2,9533
7378,3677,587,2,13196
7379,3677,249,1,6400
7380,3677,252,1,18648
7381,3678,936,1,12250
7382,3678,710,2,3154
7383,3678,775,2,11453
7384,3679,324,1,2795
7385,3679,112,2,13656
7386,3680,953,1,7313
7387,3680,416,1,14041
7388,3681,197,2,21532
7389,3681,11,2,20724
7390,3682,331,1,18646
7391,3682,296,1,19963
7392,3683,103,2,18493
7393,3684,459,2,9834
7394,3685,320,2,9143
7395,3685,520,1,11434
7396,3685,568,1,11268
7397,3686,886,2,8318
7398,3687,658,2,16086
7399,3687,330,2,21217
7400,3687,843,2,4875
7401,3688,88,1,15255
7402,3689,381,1,10946
7403,3689,848,2,18991
7404,3689,136,1,24434
7405,3690,84,1,13134
7406,3691,948,1,12454
7407,3692,525,2,18794
7408,3693,110,1,17455
7409,3693,240,1,7135
7410,3693,888,1,16864
7411,3694,38,1,2365
7412,3694,113,1,10560
7413,3694,230,1,8340
7414,3695,236,2,13348
7415,3696,209,2,23419
7416,3696,597,2,1463
7417,3696,297,2,15119
7418,3697,229,2,6230
7419,3698,830,2,4357
7420,3699,461,2,6069
7421,3700,221,1,6898
7422,3700,846,1,17790
7423,3700,16,2,4463
7424,3701,158,2,3602
7425,3701,808,2,15036
7426,3702,437,1,20693
7427,3703,393,2,14241
7428,3703,719,2,3701
7429,3703,598,1,18259
7430,3704,158,1,10676
7431,3705,860,1,13803
7432,3705,287,1,18304
7433,3705,163,1,19189
7434,3706,511,1,15154
7435,3706,546,2,13038
7436,3707,669,1,4300
7437,3707,536,1,3983
7438,3707,880,1,10217
7439,3708,363,1,3330
7440,3708,105,2,14807
7441,3708,76,2,3891
7442,3709,840,1,1651
7443,3709,208,2,21130
7444,3710,721,1,23491
7445,3710,174,2,14932
7446,3710,364,1,2359
7447,3711,693,2,22433
7448,3712,194,1,12727
7449,3713,21,2,5051
7450,3713,156,1,23657
7451,3713,309,2,1313
7452,3714,16,2,9441
7453,3714,169,1,18179
7454,3714,402,1,16123
7455,3715,127,1,3205
7456,3715,265,1,11791
7457,3715,350,2,19781
7458,3716,906,2,17105
7459,3717,222,1,12589
7460,3717,416,2,3573
7461,3717,155,2,21030
7462,3718,111,1,9826
7463,3718,406,2,22875
7464,3719,460,2,10222
7465,3720,898,2,8424
7466,3720,526,2,3995
7467,3720,932,1,17743
7468,3721,192,1,6006
7469,3721,274,2,4399
7470,3722,506,2,5017
7471,3723,5,1,22518
7472,3724,540,1,6221
7473,3724,1000,2,11165
7474,3725,466,2,18536
7475,3726,934,1,3090
7476,3727,993,2,13973
7477,3728,657,1,5177
7478,3729,233,1,17442
7479,3729,988,2,8151
7480,3730,794,2,7158
7481,3730,529,1,2617
7482,3731,881,2,4901
7483,3731,883,2,12347
7484,3732,986,2,18707
7485,3733,477,1,14836
7486,3733,356,1,16675
7487,3733,742,1,13005
7488,3734,197,1,4579
7489,3734,300,1,7125
7490,3734,325,1,9711
7491,3735,549,2,3980
7492,3736,980,1,1338
7493,3736,148,1,3528
7494,3737,263,1,6548
7495,3737,601,2,21322
7496,3738,861,1,13895
7497,3738,284,1,23868
7498,3738,426,1,13065
7499,3739,893,2,1776
7500,3739,370,2,16080
7501,3740,287,2,19059
7502,3740,817,2,24090
7503,3741,2,1,12637
7504,3741,897,2,7799
7505,3742,940,1,9364
7506,3742,582,1,19156
7507,3743,271,1,21228
7508,3743,839,1,7636
7509,3743,835,1,17396
7510,3744,729,1,11997
7511,3744,409,2,10296
7512,3745,763,1,24144
7513,3746,266,2,12461
7514,3746,894,1,19650
7515,3746,336,1,22627
7516,3747,123,2,18861
7517,3747,646,1,7819
7518,3748,862,1,9954
7519,3748,874,2,8337
7520,3749,122,1,14395
7521,3749,36,2,1011
7522,3750,479,1,3467
7523,3750,830,2,7732
7524,3750,960,2,24539
7525,3751,426,1,8284
7526,3751,533,2,3803
7527,3752,690,1,10665
7528,3752,467,2,16894
7529,3753,921,1,9908
7530,3753,543,1,6917
7531,3754,582,2,12841
7532,3755,372,2,1200
7533,3755,453,2,20355
7534,3756,530,2,3388
7535,3756,706,2,22062
7536,3757,616,1,7119
7537,3758,847,2,836
7538,3758,791,1,5535
7539,3758,503,1,1609
7540,3759,914,1,1241
7541,3759,815,1,20743
7542,3760,583,1,16883
7543,3760,259,2,13914
7544,3760,592,2,23052
7545,3761,661,2,15772
7546,3761,365,2,4014
7547,3761,505,1,15964
7548,3762,318,1,22205
7549,3762,757,1,3131
7550,3762,737,2,24149
7551,3763,506,2,19396
7552,3763,174,2,9953
7553,3763,803,2,7059
7554,3764,486,1,13042
7555,3764,881,1,10651
7556,3764,726,2,12163
7557,3765,467,2,8059
7558,3766,331,2,21071
7559,3766,513,1,6702
7560,3766,711,2,1212
7561,3767,134,2,9512
7562,3767,565,2,14620
7563,3767,923,2,11537
7564,3768,765,2,1307
7565,3769,16,2,23055
7566,3769,821,2,3667
7567,3769,784,2,17006
7568,3770,784,1,3268
7569,3770,466,2,5923
7570,3770,960,2,15419
7571,3771,765,2,17028
7572,3771,586,1,854
7573,3771,230,2,7307
7574,3772,733,1,22667
7575,3772,277,1,23299
7576,3773,456,1,8607
7577,3773,303,1,16727
7578,3774,815,2,22006
7579,3775,342,2,19756
7580,3776,866,1,7738
7581,3776,142,1,5899
7582,3776,38,2,18051
7583,3777,351,1,11122
7584,3777,725,1,13598
7585,3778,948,1,20533
7586,3779,597,1,13426
7587,3780,305,2,3980
7588,3780,646,1,15219
7589,3781,985,2,4346
7590,3781,498,1,23399
7591,3782,84,2,6593
7592,3783,626,1,4844
7593,3784,699,1,19995
7594,3784,763,2,15054
7595,3784,895,2,16936
7596,3785,397,1,2288
7597,3785,651,2,21806
7598,3785,942,2,21067
7599,3786,479,1,24944
7600,3786,614,2,14924
7601,3787,398,1,3197
7602,3787,537,1,4328
7603,3787,924,2,21367
7604,3788,711,2,18658
7605,3788,746,1,16347
7606,3789,445,1,13976
7607,3789,32,2,16865
7608,3789,417,1,20989
7609,3790,290,2,6533
7610,3790,721,2,11259
7611,3790,20,2,10226
7612,3791,680,2,8976
7613,3792,86,2,15222
7614,3792,368,2,15562
7615,3792,898,2,14630
7616,3793,61,1,24599
7617,3793,523,2,15609
7618,3794,509,2,23024
7619,3795,417,1,7180
7620,3795,693,1,21492
7621,3795,77,1,9184
7622,3796,588,1,23919
7623,3796,173,2,22442
7624,3797,947,1,11913
7625,3798,519,1,17129
7626,3798,269,2,2083
7627,3798,499,1,16503
7628,3799,369,2,22120
7629,3799,118,2,23864
7630,3800,477,1,9028
7631,3801,160,1,21088
7632,3801,288,1,23385
7633,3801,934,1,12173
7634,3802,248,2,7335
7635,3802,849,1,14190
7636,3803,581,1,16500
7637,3804,741,1,11852
7638,3805,207,2,2147
7639,3806,331,1,16923
7640,3806,916,2,8454
7641,3806,712,1,2608
7642,3807,991,1,12327
7643,3807,980,2,11390
7644,3807,555,1,19546
7645,3808,139,1,4241
7646,3809,459,1,21319
7647,3810,30,1,10997
7648,3810,914,1,7171
7649,3811,223,2,5677
7650,3811,212,2,1759
7651,3812,128,1,4448
7652,3813,18,1,10026
7653,3813,519,1,16039
7654,3814,539,2,5908
7655,3814,232,2,14932
7656,3814,726,2,7778
7657,3815,543,2,5828
7658,3815,198,1,1321
7659,3816,570,2,11725
7660,3817,966,1,811
7661,3817,716,2,23085
7662,3817,686,2,15284
7663,3818,346,2,7411
7664,3818,348,1,14141
7665,3819,671,2,11373
7666,3819,773,1,7507
7667,3820,272,1,9634
7668,3820,309,1,1355
7669,3820,229,1,15866
7670,3821,541,2,1274
7671,3821,126,2,16970
7672,3821,147,2,2783
7673,3822,35,2,19587
7674,3822,631,1,9498
7675,3823,630,2,3474
7676,3824,202,1,8150
7677,3825,282,2,16099
7678,3825,787,2,21920
7679,3825,45,2,24119
7680,3826,49,2,14294
7681,3826,459,1,3577
7682,3826,502,2,16567
7683,3827,229,1,5453
7684,3828,910,1,18409
7685,3828,770,2,8731
7686,3828,516,2,10325
7687,3829,923,2,18538
7688,3830,365,1,17114
7689,3830,268,1,5459
7690,3831,862,1,21664
7691,3831,812,1,5695
7692,3832,665,2,17822
7693,3832,951,1,7732
7694,3833,602,1,15150
7695,3833,446,1,1246
7696,3834,605,1,22747
7697,3834,183,1,17882
7698,3835,519,2,5589
7699,3835,735,1,6489
7700,3836,982,2,20533
7701,3837,909,1,21448
7702,3837,149,2,2499
7703,3837,997,2,5438
7704,3838,441,2,17192
7705,3838,346,2,23637
7706,3838,887,2,11785
7707,3839,632,2,20494
7708,3840,206,1,17571
7709,3840,377,2,11923
7710,3841,490,1,3520
7711,3841,834,2,13521
7712,3842,623,2,3481
7713,3843,693,1,6250
7714,3843,319,2,6899
7715,3844,604,2,12475
7716,3844,132,2,22794
7717,3845,167,2,7966
7718,3845,928,2,23695
7719,3845,588,2,14302
7720,3846,57,1,24079
7721,3847,224,1,12684
7722,3848,87,2,11754
7723,3848,565,1,7531
7724,3848,884,2,19563
7725,3849,363,2,24876
7726,3850,530,1,4312
7727,3850,126,1,4083
7728,3851,234,1,9187
7729,3852,335,1,1730
7730,3852,792,2,3240
7731,3853,808,2,14447
7732,3853,951,2,3527
7733,3854,229,1,4722
7734,3855,944,2,23622
7735,3855,693,2,1998
7736,3855,312,1,19587
7737,3856,194,1,7624
7738,3857,953,1,17653
7739,3858,912,2,3971
7740,3858,187,1,979
7741,3858,546,2,11737
7742,3859,587,2,15166
7743,3859,202,2,2146
7744,3859,234,1,1633
7745,3860,319,1,3673
7746,3860,911,2,24969
7747,3860,317,2,2738
7748,3861,762,2,21341
7749,3862,847,1,17000
7750,3862,270,2,21753
7751,3862,30,1,2505
7752,3863,708,1,13259
7753,3864,607,2,11747
7754,3864,550,1,2204
7755,3864,399,1,5900
7756,3865,502,2,4175
7757,3865,840,2,18260
7758,3865,819,2,1859
7759,3866,450,1,22651
7760,3866,825,2,16179
7761,3867,70,2,23515
7762,3868,461,2,10611
7763,3869,788,1,4198
7764,3869,871,2,16519
7765,3870,596,1,23505
7766,3870,176,1,18734
7767,3871,384,2,878
7768,3871,251,1,9947
7769,3872,220,1,17312
7770,3872,702,1,14836
7771,3872,12,2,16297
7772,3873,233,2,3622
7773,3874,39,1,2621
7774,3874,990,1,11946
7775,3875,763,1,22317
7776,3875,914,2,23188
7777,3875,391,2,15761
7778,3876,805,1,10932
7779,3877,734,1,2944
7780,3878,260,2,5308
7781,3878,612,1,15936
7782,3878,471,2,2056
7783,3879,636,2,11090
7784,3880,449,1,3693
7785,3880,710,1,14161
7786,3880,212,2,17712
7787,3881,480,2,14627
7788,3881,657,2,21057
7789,3882,158,2,12943
7790,3882,347,1,20182
7791,3882,642,1,17896
7792,3883,281,2,22738
7793,3884,598,1,10496
7794,3884,165,1,17839
7795,3884,315,1,10088
7796,3885,945,2,7428
7797,3885,902,2,22913
7798,3886,423,2,18654
7799,3886,667,2,7920
7800,3886,8,2,24120
7801,3887,251,2,9782
7802,3887,569,2,23100
7803,3887,494,2,23082
7804,3888,191,2,20477
7805,3888,52,1,19211
7806,3889,594,1,11702
7807,3889,800,2,2234
7808,3889,922,1,18997
7809,3890,673,1,8517
7810,3891,715,2,23378
7811,3891,4,2,15834
7812,3892,662,1,23552
7813,3893,282,2,18093
7814,3893,314,2,22028
7815,3893,509,1,9515
7816,3894,997,1,19265
7817,3894,108,2,16326
7818,3894,587,1,14368
7819,3895,649,2,24285
7820,3895,500,1,10443
7821,3896,496,1,21966
7822,3897,24,1,13616
7823,3898,551,2,14018
7824,3898,413,1,22214
7825,3899,333,2,8166
7826,3899,204,2,5939
7827,3900,786,1,9075
7828,3900,697,2,17760
7829,3900,124,2,8360
7830,3901,998,1,2680
7831,3901,869,1,6729
7832,3901,433,1,17351
7833,3902,308,2,19640
7834,3903,746,2,17843
7835,3903,300,1,23163
7836,3903,684,1,954
7837,3904,31,2,12461
7838,3904,248,1,14431
7839,3905,564,1,12661
7840,3905,488,2,3969
7841,3905,536,1,11053
7842,3906,998,2,5617
7843,3906,684,1,15596
7844,3906,405,2,21823
7845,3907,222,1,14739
7846,3907,599,2,17909
7847,3907,689,1,23231
7848,3908,463,1,3811
7849,3908,124,2,8822
7850,3908,747,2,24754
7851,3909,343,2,17336
7852,3910,291,2,4177
7853,3910,791,2,8209
7854,3911,869,2,21890
7855,3911,488,2,22758
7856,3912,371,1,2707
7857,3912,858,1,3661
7858,3912,791,1,12298
7859,3913,497,2,1671
7860,3913,698,2,10753
7861,3913,919,1,16712
7862,3914,201,1,6254
7863,3914,152,2,21061
7864,3914,641,1,7362
7865,3915,351,1,11351
7866,3915,396,1,11769
7867,3915,892,2,10031
7868,3916,486,1,20358
7869,3916,641,2,16506
7870,3916,1000,1,18021
7871,3917,147,1,19795
7872,3918,701,2,18651
7873,3918,906,1,2566
7874,3918,199,1,16889
7875,3919,990,1,4569
7876,3919,485,2,7796
7877,3920,534,2,2529
7878,3920,911,1,14918
7879,3920,737,1,16749
7880,3921,114,1,24388
7881,3921,728,1,10445
7882,3922,554,2,24115
7883,3923,974,1,24766
7884,3924,259,1,4160
7885,3924,407,2,19754
7886,3924,547,2,1325
7887,3925,505,2,20378
7888,3926,422,2,19384
7889,3927,921,1,16690
7890,3927,124,2,23252
7891,3927,616,2,12953
7892,3928,798,2,3589
7893,3929,593,2,13624
7894,3930,723,2,9059
7895,3931,948,1,5983
7896,3931,478,1,13734
7897,3931,214,2,18818
7898,3932,660,2,9247
7899,3932,536,2,19264
7900,3932,779,2,11265
7901,3933,919,2,10748
7902,3934,344,2,17621
7903,3935,294,2,3335
7904,3935,535,1,24742
7905,3936,525,1,19559
7906,3937,417,1,9339
7907,3937,66,1,5142
7908,3937,12,1,22588
7909,3938,520,2,3982
7910,3939,819,2,16676
7911,3940,733,2,8092
7912,3940,959,2,21881
7913,3940,191,2,2279
7914,3941,750,1,16157
7915,3942,144,1,1512
7916,3942,517,2,10480
7917,3943,36,2,8660
7918,3944,258,1,16203
7919,3944,474,1,8185
7920,3945,978,2,10707
7921,3946,987,1,2162
7922,3946,804,1,7428
7923,3946,4,1,6516
7924,3947,12,2,3805
7925,3948,762,2,7583
7926,3948,987,1,24451
7927,3949,837,1,7919
7928,3950,220,1,14635
7929,3950,844,2,2694
7930,3950,2,1,18120
7931,3951,261,2,20093
7932,3951,301,2,14127
7933,3952,630,1,8816
7934,3952,192,1,8218
7935,3952,896,2,8215
7936,3953,105,2,8075
7937,3953,971,2,17905
7938,3954,72,1,15398
7939,3954,931,2,14388
7940,3955,287,2,14905
7941,3955,29,1,18581
7942,3955,692,2,3682
7943,3956,512,2,21436
7944,3956,183,1,12014
7945,3956,94,2,18484
7946,3957,20,1,16202
7947,3958,286,1,16276
7948,3958,991,2,12658
7949,3959,868,2,2500
7950,3959,358,2,19880
7951,3959,859,1,2786
7952,3960,473,1,24018
7953,3960,157,2,21699
7954,3961,221,2,23238
7955,3962,572,2,13786
7956,3963,577,2,21833
7957,3963,511,1,8182
7958,3963,426,1,19352
7959,3964,170,2,24982
7960,3965,626,2,17292
7961,3965,583,1,2361
7962,3966,962,2,9877
7963,3966,13,2,960
7964,3967,744,2,13524
7965,3968,698,1,4384
7966,3969,79,1,8988
7967,3969,772,2,20284
7968,3969,272,1,12142
7969,3970,934,2,20187
7970,3970,913,2,8508
7971,3971,534,1,14153
7972,3971,910,2,13063
7973,3972,991,2,12551
7974,3973,952,2,13128
7975,3973,548,1,6086
7976,3973,622,1,14362
7977,3974,373,1,18485
7978,3974,533,2,18526
7979,3974,907,1,24311
7980,3975,525,1,18295
7981,3976,97,1,18364
7982,3976,192,1,18027
7983,3976,165,2,20914
7984,3977,769,2,13424
7985,3977,112,2,5250
7986,3978,586,1,3643
7987,3978,538,2,3632
7988,3979,591,1,20725
7989,3979,582,2,6730
7990,3980,156,2,14801
7991,3981,455,2,15140
7992,3982,325,1,9148
7993,3982,218,2,13471
7994,3983,758,1,10602
7995,3983,111,2,6068
7996,3984,90,2,7057
7997,3984,577,1,18948
7998,3985,976,1,4273
7999,3985,346,2,9105
8000,3985,137,2,5600
8001,3986,416,2,3186
8002,3987,963,2,9173
8003,3988,124,1,17756
8004,3989,960,2,23256
8005,3989,816,1,7028
8006,3989,758,2,2187
8007,3990,812,1,11344
8008,3990,817,1,10574
8009,3991,205,2,22349
8010,3991,100,1,24598
8011,3991,446,2,6619
8012,3992,772,2,8262
8013,3993,330,1,10776
8014,3994,3,2,5102
8015,3994,415,1,16156
8016,3994,206,1,23330
8017,3995,491,2,17344
8018,3995,829,2,7353
8019,3996,465,1,4991
8020,3997,251,2,12711
8021,3997,907,1,19296
8022,3997,938,2,7494
8023,3998,409,2,15887
8024,3998,384,1,20778
8025,3998,196,1,20343
8026,3999,363,1,12056
8027,4000,487,1,21330
8028,4000,906,2,12125
8029,4001,497,1,5694
8030,4001,665,2,4154
8031,4002,781,2,935
8032,4002,124,2,21892
8033,4002,81,1,4763
8034,4003,583,1,16145
8035,4003,337,1,5000
8036,4004,914,1,3556
8037,4004,863,2,7905
8038,4005,518,1,21240
8039,4005,175,1,21122
8040,4005,241,1,23876
8041,4006,905,1,4447
8042,4006,316,1,5271
8043,4007,85,2,16288
8044,4007,262,1,24408
8045,4008,271,1,2494
8046,4008,562,1,19656
8047,4008,271,2,4709
8048,4009,185,1,11728
8049,4009,279,1,17751
8050,4010,360,1,15468
8051,4011,652,1,19613
8052,4012,922,2,15717
8053,4013,509,2,18298
8054,4013,909,1,13953
8055,4014,303,2,6292
8056,4014,641,1,7507
8057,4015,467,1,13495
8058,4015,747,2,24035
8059,4016,143,2,15753
8060,4016,347,1,18647
8061,4017,781,2,21838
8062,4017,755,2,13426
8063,4018,262,1,7459
8064,4018,625,1,24120
8065,4018,567,2,24853
8066,4019,782,2,12807
8067,4020,173,2,18007
8068,4020,648,2,22662
8069,4020,491,1,5837
8070,4021,668,1,12297
8071,4021,289,1,1168
8072,4022,417,1,24427
8073,4023,522,2,8272
8074,4024,349,2,4665
8075,4025,48,1,10122
8076,4025,485,1,19149
8077,4026,68,2,24990
8078,4026,612,1,23842
8079,4026,112,2,2202
8080,4027,370,1,6825
8081,4027,477,2,7665
8082,4027,68,2,17114
8083,4028,79,2,5759
8084,4029,35,2,18612
8085,4029,606,1,21088
8086,4029,701,1,1592
8087,4030,944,1,13601
8088,4030,381,1,10333
8089,4030,439,1,22484
8090,4031,574,2,6217
8091,4032,158,1,4149
8092,4033,656,2,12611
8093,4033,187,2,19580
8094,4034,714,2,2040
8095,4035,469,1,17985
8096,4035,12,2,8764
8097,4035,57,2,6334
8098,4036,861,2,4975
8099,4036,784,2,5474
8100,4037,244,1,5050
8101,4038,777,2,18247
8102,4038,578,2,6052
8103,4038,508,1,23062
8104,4039,303,2,21051
8105,4039,45,2,16828
8106,4039,117,2,16956
8107,4040,375,1,16022
8108,4040,945,1,16672
8109,4041,655,2,24502
8110,4042,549,1,1284
8111,4042,985,1,24579
8112,4042,818,2,22601
8113,4043,844,1,14712
8114,4044,20,1,10995
8115,4045,504,1,11900
8116,4045,580,1,21252
8117,4045,238,1,6873
8118,4046,148,1,11170
8119,4046,843,1,23161
8120,4046,557,1,19851
8121,4047,801,2,19150
8122,4047,323,1,4147
8123,4047,853,2,9430
8124,4048,477,2,17465
8125,4048,314,2,3713
8126,4048,965,1,12840
8127,4049,620,1,17471
8128,4049,307,1,16038
8129,4050,813,1,10215
8130,4050,374,2,23964
8131,4050,533,1,24631
8132,4051,252,2,13623
8133,4051,369,2,4934
8134,4051,22,1,2841
8135,4052,228,2,15463
8136,4053,724,1,15816
8137,4053,944,2,19671
8138,4053,174,1,18378
8139,4054,236,1,14955
8140,4055,244,1,23362
8141,4056,170,2,7092
8142,4056,431,2,21458
8143,4057,712,1,5391
8144,4057,167,2,6420
8145,4058,446,1,23263
8146,4058,145,2,7596
8147,4059,210,1,21041
8148,4059,85,1,6969
8149,4059,845,1,16359
8150,4060,967,2,9428
8151,4060,76,1,15294
8152,4060,688,1,4905
8153,4061,806,1,8383
8154,4062,552,2,3231
8155,4062,476,2,999
8156,4062,509,1,23826
8157,4063,942,2,22618
8158,4063,869,2,14954
8159,4063,149,1,9380
8160,4064,3,2,10558
8161,4065,480,2,16109
8162,4065,766,2,17065
8163,4065,85,1,9776
8164,4066,503,1,24877
8165,4066,983,2,4223
8166,4066,701,1,20448
8167,4067,250,2,2160
8168,4068,290,2,4657
8169,4069,530,1,19324
8170,4069,473,2,20033
8171,4070,550,2,23690
8172,4070,791,2,15144
8173,4070,693,2,12894
8174,4071,693,1,22855
8175,4072,699,2,13006
8176,4072,895,2,17514
8177,4073,337,1,14020
8178,4073,340,2,6242
8179,4073,743,2,10843
8180,4074,390,1,2793
8181,4074,545,1,1048
8182,4074,282,1,14234
8183,4075,724,1,22580
8184,4076,142,2,14157
8185,4076,473,2,15495
8186,4077,286,1,18837
8187,4077,646,2,21326
8188,4077,687,1,22801
8189,4078,695,2,23746
8190,4079,429,1,8639
8191,4079,476,2,12443
8192,4079,667,1,9846
8193,4080,567,2,20024
8194,4080,440,2,22355
8195,4081,209,2,5875
8196,4082,524,2,2840
8197,4083,540,1,11971
8198,4083,832,2,6821
8199,4083,908,1,19890
8200,4084,74,2,19004
8201,4084,719,1,5447
8202,4084,423,1,2750
8203,4085,765,2,23980
8204,4086,209,2,3497
8205,4086,389,2,10134
8206,4086,853,1,6477
8207,4087,373,1,22227
8208,4088,162,2,5436
8209,4089,443,1,20691
8210,4090,104,2,7400
8211,4091,869,2,2859
8212,4092,350,2,14807
8213,4092,382,1,19650
8214,4093,412,1,4185
8215,4093,343,2,5802
8216,4093,359,2,15142
8217,4094,390,1,13632
8218,4095,659,2,21073
8219,4095,595,2,21893
8220,4095,709,1,3005
8221,4096,368,2,2084
8222,4097,900,2,8617
8223,4097,819,1,4421
8224,4098,955,1,12934
8225,4098,222,2,2839
8226,4099,796,2,7017
8227,4099,403,2,3428
8228,4100,299,2,24128
8229,4100,253,2,22121
8230,4100,155,1,4825
8231,4101,544,1,22267
8232,4101,32,2,20427
8233,4101,688,1,7526
8234,4102,728,2,22095
8235,4103,315,2,12523
8236,4103,11,1,19339
8237,4104,31,2,21213
8238,4104,462,1,5924
8239,4104,584,1,3391
8240,4105,518,2,23758
8241,4105,705,1,20612
8242,4105,20,2,20324
8243,4106,667,2,21773
8244,4106,89,1,15402
8245,4107,657,1,2938
8246,4108,516,2,24823
8247,4109,48,2,17472
8248,4109,179,1,17737
8249,4109,455,1,12098
8250,4110,853,2,12248
8251,4110,282,1,23607
8252,4111,76,2,20544
8253,4111,953,1,12867
8254,4112,190,1,7351
8255,4113,695,1,1879
8256,4114,735,1,1838
8257,4114,674,1,11151
8258,4114,957,2,2649
8259,4115,988,2,2542
8260,4115,404,2,4622
