CustomerID,Name,Gender,Age,City,State,RegistrationDate
957,Customer 957,Female,26,Mumbai,DL,2025-05-28
958,Customer 958,Female,47,Delhi,GJ,2025-09-12
959,Customer 959,Female,43,Ahmedabad,GJ,2025-11-28
960,Customer 960,Female,18,Ahmedabad,TS,2026-02-15
961,Customer 961,Female,59,Ahmedabad,KA,2024-11-19
962,Customer 962,Male,22,Delhi,TS,2025-10-19
963,Customer 963,Male,50,Ahmedabad,WB,2025-12-02
964,Customer 964,Female,60,Ahmedabad,KA,2025-12-09
965,Customer 965,Male,46,Delhi,TN,2025-10-26
966,Customer 966,Male,30,Kolkata,GJ,2025-05-09
967,Customer 967,Male,44,Pune,DL,2025-08-23
968,Customer 968,Female,45,Bengaluru,KA,2025-01-15
969,Customer 969,Female,20,Mumbai,TS,2026-02-08
970,Customer 970,Male,33,Kolkata,KA,2024-09-26
971,Customer 971,Female,27,Chennai,DL,2025-12-26
972,Customer 972,Male,47,Pune,KA,2025-04-20
973,Customer 973,Male,50,Bengaluru,TS,2025-10-10
974,Customer 974,Female,24,Chennai,MH,2024-08-17
975,Customer 975,Female,61,Pune,DL,2025-05-12
976,Customer 976,Male,34,Pune,MH,2024-06-24
977,Customer 977,Female,34,Chennai,TS,2024-11-02
978,Customer 978,Male,37,Delhi,TS,2024-06-26
979,Customer 979,Male,42,Mumbai,TS,2025-07-15
980,Customer 980,Female,31,Bengaluru,TS,2026-05-31
981,Customer 981,Male,29,Mumbai,GJ,2025-03-20
982,Customer 982,Female,39,Chennai,WB,2025-07-14
983,Customer 983,Female,64,Mumbai,TN,2024-10-27
984,Customer 984,Female,34,Ahmedabad,GJ,2024-05-01
985,Customer 985,Female,31,Mumbai,TN,2024-01-24
986,Customer 986,Female,49,Chennai,WB,2026-02-15
987,Customer 987,Female,37,Mumbai,TS,2026-04-16
988,Customer 988,Female,55,Hyderabad,TS,2024-03-29
989,Customer 989,Female,56,Pune,TS,2024-07-05
990,Customer 990,Male,44,Pune,MH,2025-09-06
991,Customer 991,Male,29,Mumbai,KA,2026-06-13
992,Customer 992,Male,47,Ahmedabad,DL,2024-12-07
993,Customer 993,Male,21,Chennai,KA,2025-07-21
994,Customer 994,Male,21,Ahmedabad,GJ,2025-05-13
995,Customer 995,Male,52,Bengaluru,DL,2025-07-14
996,Customer 996,Female,51,Chennai,TS,2024-04-02
997,Customer 997,Female,58,Delhi,KA,2026-03-31
998,Customer 998,Male,40,Mumbai,MH,2026-04-15
999,Customer 999,Female,18,Chennai,WB,2026-05-26
1000,Customer 1000,Female,25,Mumbai,MH,2024-08-10
1001,Customer 1001,Male,20,Delhi,KA,2025-12-19
1002,Customer 1002,Male,64,Hyderabad,DL,2024-03-20
1003,Customer 1003,Male,55,Bengaluru,KA,2025-01-30
1004,Customer 1004,Female,38,Hyderabad,DL,2025-07-30
1005,Customer 1005,Female,45,Kolkata,TN,2026-01-28
1006,Customer 1006,Female,61,Chennai,DL,2025-08-24
1007,Customer 1007,Female,26,Pune,TN,2024-10-10
1008,Customer 1008,Male,20,Hyderabad,MH,2025-10-08
1009,Customer 1009,Female,38,Kolkata,TN,2025-05-26
1010,Customer 1010,Female,33,Bengaluru,KA,2026-01-10
1011,Customer 1011,Male,45,Kolkata,GJ,2025-01-05
1012,Customer 1012,Male,23,Hyderabad,DL,2024-08-03
1013,Customer 1013,Female,62,Delhi,TN,2025-02-08
1014,Customer 1014,Female,37,Bengaluru,TS,2024-07-21
1015,Customer 1015,Female,60,Chennai,WB,2024-04-23
1016,Customer 1016,Male,23,Delhi,MH,2025-03-29
1017,Customer 1017,Male,22,Delhi,TS,2024-02-04
1018,Customer 1018,Female,58,Ahmedabad,TN,2025-07-20
1019,Customer 1019,Male,39,Pune,WB,2025-02-09
1020,Customer 1020,Female,48,Kolkata,TN,2025-07-26
1021,Customer 1021,Female,37,Mumbai,GJ,2024-12-24
1022,Customer 1022,Female,59,Pune,DL,2024-04-01
1023,Customer 1023,Male,41,Pune,TN,2025-04-18
1024,Customer 1024,Male,19,Ahmedabad,TS,2025-07-15
1025,Customer 1025,Female,27,Delhi,KA,2025-11-24
1026,Customer 1026,Female,25,Chennai,TS,2025-05-28
1027,Customer 1027,Female,27,Kolkata,MH,2024-02-07
1028,Customer 1028,Male,39,Ahmedabad,KA,2024-05-17
1029,Customer 1029,Male,63,Kolkata,KA,2024-03-18
1030,Customer 1030,Female,55,Hyderabad,TN,2024-07-27
1031,Customer 1031,Female,23,Hyderabad,GJ,2025-06-23
1032,Customer 1032,Male,31,Chennai,TN,2024-05-31
1033,Customer 1033,Female,37,Chennai,GJ,2025-07-04
1034,Customer 1034,Male,20,Delhi,DL,2024-08-07
1035,Customer 1035,Male,36,Delhi,KA,2024-05-28
1036,Customer 1036,Female,30,Ahmedabad,KA,2024-03-18
1037,Customer 1037,Male,37,Chennai,WB,2025-08-04
1038,Customer 1038,Male,24,Delhi,KA,2025-04-24
1039,Customer 1039,Male,56,Kolkata,TS,2025-02-09
1040,Customer 1040,Female,62,Chennai,TN,2024-07-02
1041,Customer 1041,Female,58,Kolkata,TN,2025-03-18
1042,Customer 1042,Male,63,Mumbai,WB,2024-02-15
1043,Customer 1043,Female,32,Mumbai,TN,2025-06-28
1044,Customer 1044,Male,31,Kolkata,KA,2024-07-15
1045,Customer 1045,Male,29,Ahmedabad,TN,2024-06-14
1046,Customer 1046,Female,60,Kolkata,KA,2024-08-17
1047,Customer 1047,Male,43,Ahmedabad,TN,2024-09-30
1048,Customer 1048,Female,35,Bengaluru,GJ,2024-03-04
1049,Customer 1049,Female,33,Chennai,WB,2024-06-22
1050,Customer 1050,Male,52,Pune,TN,2025-10-26
1051,Customer 1051,Female,31,Kolkata,DL,2025-03-30
1052,Customer 1052,Male,52,Hyderabad,DL,2024-06-29
1053,Customer 1053,Male,59,Ahmedabad,DL,2025-01-07
1054,Customer 1054,Male,29,Bengaluru,MH,2025-08-21
1055,Customer 1055,Female,49,Pune,GJ,2025-01-05
1056,Customer 1056,Female,22,Bengaluru,MH,2025-12-17
1057,Customer 1057,Female,44,Chennai,TN,2024-08-26
1058,Customer 1058,Female,49,Chennai,WB,2026-01-15
1059,Customer 1059,Female,44,Pune,TS,2025-11-16
1060,Customer 1060,Female,64,Bengaluru,GJ,2025-05-08
1061,Customer 1061,Male,45,Kolkata,WB,2024-07-02
1062,Customer 1062,Female,53,Mumbai,TN,2024-11-14
1063,Customer 1063,Female,18,Ahmedabad,KA,2024-06-22
1064,Customer 1064,Male,32,Hyderabad,WB,2024-07-17
1065,Customer 1065,Female,52,Pune,WB,2026-02-23
1066,Customer 1066,Female,41,Mumbai,TS,2024-07-08
1067,Customer 1067,Female,29,Mumbai,MH,2025-04-10
1068,Customer 1068,Male,53,Delhi,MH,2024-11-19
1069,Customer 1069,Female,41,Ahmedabad,MH,2024-09-24
1070,Customer 1070,Female,52,Ahmedabad,GJ,2024-06-09
1071,Customer 1071,Male,54,Pune,TS,2026-05-24
1072,Customer 1072,Male,30,Chennai,DL,2024-09-23
1073,Customer 1073,Female,59,Delhi,MH,2024-07-16
1074,Customer 1074,Male,39,Delhi,GJ,2025-04-27
1075,Customer 1075,Male,28,Delhi,WB,2026-02-24
1076,Customer 1076,Female,60,Kolkata,TN,2025-06-28
1077,Customer 1077,Female,58,Bengaluru,KA,2024-06-30
1078,Customer 1078,Male,44,Hyderabad,TS,2024-08-18
1079,Customer 1079,Female,37,Chennai,GJ,2024-01-05
1080,Customer 1080,Male,23,Kolkata,KA,2026-01-12
1081,Customer 1081,Male,57,Bengaluru,DL,2025-08-15
1082,Customer 1082,Male,45,Bengaluru,KA,2024-08-26
1083,Customer 1083,Male,65,Ahmedabad,KA,2024-07-13
1084,Customer 1084,Female,62,Mumbai,TN,2025-08-16
1085,Customer 1085,Female,43,Ahmedabad,TN,2025-05-10
1086,Customer 1086,Female,28,Kolkata,MH,2026-04-13
1087,Customer 1087,Male,48,Pune,MH,2025-06-22
1088,Customer 1088,Male,64,Kolkata,DL,2024-07-31
1089,Customer 1089,Male,39,Mumbai,TS,2026-03-31
1090,Customer 1090,Female,44,Chennai,MH,2024-07-20
1091,Customer 1091,Male,34,Ahmedabad,TS,2025-10-11
1092,Customer 1092,Female,29,Pune,KA,2026-03-26
1093,Customer 1093,Male,60,Mumbai,TN,2025-05-11
1094,Customer 1094,Male,33,Ahmedabad,KA,2026-06-05
1095,Customer 1095,Female,53,Mumbai,GJ,2024-12-30
1096,Customer 1096,Male,50,Hyderabad,TN,2025-05-22
1097,Customer 1097,Male,64,Bengaluru,DL,2024-03-19
1098,Customer 1098,Male,35,Ahmedabad,DL,2026-04-11
1099,Customer 1099,Male,21,Kolkata,GJ,2026-05-02
1100,Customer 1100,Male,26,Kolkata,DL,2025-01-31
1101,Customer 1101,Male,42,Pune,WB,2025-05-02
1102,Customer 1102,Male,39,Kolkata,WB,2024-02-25
1103,Customer 1103,Female,29,Mumbai,TS,2025-10-26
1104,Customer 1104,Male,51,Chennai,KA,2026-05-06
1105,Customer 1105,Male,46,Mumbai,DL,2024-01-09
1106,Customer 1106,Female,56,Hyderabad,KA,2025-06-07
1107,Customer 1107,Female,65,Mumbai,WB,2025-12-20
1108,Customer 1108,Female,45,Hyderabad,DL,2026-03-20
1109,Customer 1109,Female,47,Bengaluru,TN,2024-07-01
1110,Customer 1110,Male,19,Pune,TS,2024-08-29
1111,Customer 1111,Male,31,Chennai,GJ,2025-11-26
1112,Customer 1112,Female,21,Delhi,GJ,2024-02-28
1113,Customer 1113,Male,30,Chennai,GJ,2025-04-26
1114,Customer 1114,Female,57,Kolkata,TS,2026-05-05
1115,Customer 1115,Male,34,Kolkata,DL,2024-01-24
1116,Customer 1116,Female,33,Hyderabad,KA,2026-03-28
1117,Customer 1117,Male,30,Mumbai,TS,2025-01-20
1118,Customer 1118,Female,45,Hyderabad,WB,2024-03-14
1119,Customer 1119,Female,53,Mumbai,TN,2026-05-28
1120,Customer 1120,Female,19,Ahmedabad,TS,2026-03-20
1121,Customer 1121,Male,45,Chennai,TS,2024-08-22
1122,Customer 1122,Female,41,Ahmedabad,KA,2024-10-13
1123,Customer 1123,Female,52,Pune,DL,2026-01-16
1124,Customer 1124,Male,34,Ahmedabad,TN,2026-01-29
1125,Customer 1125,Male,53,Mumbai,WB,2024-04-25
1126,Customer 1126,Male,63,Chennai,GJ,2026-03-12
1127,Customer 1127,Female,39,Chennai,DL,2026-05-04
1128,Customer 1128,Female,50,Chennai,TN,2024-06-17
1129,Customer 1129,Female,33,Bengaluru,DL,2026-02-08
1130,Customer 1130,Female,24,Delhi,GJ,2025-12-10
1131,Customer 1131,Female,32,Bengaluru,TS,2026-04-26
1132,Customer 1132,Female,56,Pune,TN,2024-02-24
1133,Customer 1133,Female,34,Mumbai,WB,2026-05-04
1134,Customer 1134,Male,47,Ahmedabad,KA,2025-10-08
1135,Customer 1135,Male,20,Ahmedabad,TN,2024-02-17
1136,Customer 1136,Female,34,Pune,TN,2024-09-26
1137,Customer 1137,Male,60,Ahmedabad,TS,2025-08-25
1138,Customer 1138,Female,38,Ahmedabad,WB,2024-12-24
1139,Customer 1139,Male,32,Mumbai,WB,2025-11-29
1140,Customer 1140,Female,39,Ahmedabad,WB,2025-10-20
1141,Customer 1141,Female,47,Pune,DL,2024-12-11
1142,Customer 1142,Female,42,Kolkata,GJ,2024-03-27
1143,Customer 1143,Male,43,Chennai,MH,2026-06-18
1144,Customer 1144,Male,43,Delhi,TN,2025-02-23
1145,Customer 1145,Female,24,Ahmedabad,TS,2024-10-05
1146,Customer 1146,Female,60,Mumbai,DL,2025-02-10
1147,Customer 1147,Male,58,Hyderabad,MH,2025-03-12
1148,Customer 1148,Female,64,Mumbai,TS,2024-06-26
1149,Customer 1149,Male,61,Bengaluru,KA,2026-04-19
1150,Customer 1150,Male,52,Ahmedabad,MH,2025-10-29
1151,Customer 1151,Female,19,Chennai,TS,2026-02-10
1152,Customer 1152,Female,48,Hyderabad,TS,2026-04-05
1153,Customer 1153,Male,63,Chennai,WB,2024-04-20
1154,Customer 1154,Male,58,Ahmedabad,TS,2024-05-09
1155,Customer 1155,Female,32,Mumbai,KA,2024-06-19
1156,Customer 1156,Male,27,Pune,GJ,2025-11-10
1157,Customer 1157,Male,30,Chennai,GJ,2026-01-17
1158,Customer 1158,Female,59,Chennai,WB,2024-02-01
1159,Customer 1159,Female,31,Mumbai,TN,2025-06-05
1160,Customer 1160,Male,27,Ahmedabad,WB,2025-10-17
1161,Customer 1161,Female,63,Bengaluru,DL,2025-06-18
1162,Customer 1162,Male,53,Pune,DL,2025-01-08
1163,Customer 1163,Male,28,Kolkata,DL,2026-02-05
1164,Customer 1164,Female,31,Bengaluru,MH,2025-11-05
1165,Customer 1165,Female,46,Bengaluru,TS,2024-06-23
1166,Customer 1166,Female,39,Ahmedabad,TS,2025-07-22
1167,Customer 1167,Male,38,Hyderabad,KA,2024-09-12
1168,Customer 1168,Male,20,Ahmedabad,WB,2025-07-18
1169,Customer 1169,Male,56,Delhi,KA,2026-04-11
1170,Customer 1170,Female,36,Ahmedabad,WB,2026-05-20
1171,Customer 1171,Female,62,Bengaluru,TS,2025-12-11
1172,Customer 1172,Male,25,Hyderabad,KA,2025-09-11
1173,Customer 1173,Male,22,Kolkata,TN,2024-04-08
1174,Customer 1174,Male,20,Hyderabad,WB,2025-09-01
1175,Customer 1175,Male,64,Delhi,TN,2025-03-27
1176,Customer 1176,Female,57,Kolkata,WB,2024-02-29
1177,Customer 1177,Female,51,Mumbai,DL,2026-02-10
1178,Customer 1178,Male,44,Kolkata,GJ,2025-07-28
1179,Customer 1179,Male,46,Bengaluru,WB,2025-10-19
1180,Customer 1180,Male,64,Chennai,TN,2024-08-03
1181,Customer 1181,Female,27,Hyderabad,WB,2025-10-24
1182,Customer 1182,Male,33,Pune,TN,2024-02-01
1183,Customer 1183,Female,28,Bengaluru,DL,2025-05-06
1184,Customer 1184,Female,28,Pune,MH,2025-03-17
1185,Customer 1185,Male,61,Bengaluru,DL,2025-05-03
1186,Customer 1186,Female,44,Bengaluru,WB,2025-04-16
1187,Customer 1187,Male,56,Bengaluru,KA,2026-03-06
1188,Customer 1188,Female,18,Hyderabad,KA,2025-10-01
1189,Customer 1189,Male,31,Pune,MH,2024-07-25
1190,Customer 1190,Male,35,Bengaluru,MH,2024-03-29
1191,Customer 1191,Male,55,Ahmedabad,TS,2024-09-06
1192,Customer 1192,Female,47,Ahmedabad,TN,2025-08-17
1193,Customer 1193,Male,19,Delhi,TN,2026-05-29
1194,Customer 1194,Female,51,Kolkata,KA,2025-07-21
1195,Customer 1195,Female,28,Kolkata,TN,2024-01-21
1196,Customer 1196,Male,29,Chennai,GJ,2025-08-13
1197,Customer 1197,Male,44,Delhi,MH,2024-09-17
1198,Customer 1198,Male,23,Pune,KA,2025-05-01
1199,Customer 1199,Male,64,Ahmedabad,WB,2026-06-02
1200,Customer 1200,Male,63,Kolkata,MH,2025-04-20
1201,Customer 1201,Female,36,Chennai,TN,2024-06-09
1202,Customer 1202,Female,65,Mumbai,MH,2024-07-20
1203,Customer 1203,Female,34,Kolkata,GJ,2025-05-28
1204,Customer 1204,Male,65,Hyderabad,WB,2025-09-22
1205,Customer 1205,Female,54,Kolkata,TS,2024-01-09
1206,Customer 1206,Male,36,Pune,DL,2025-04-16
1207,Customer 1207,Female,25,Chennai,TS,2024-04-29
1208,Customer 1208,Female,18,Mumbai,GJ,2024-02-11
1209,Customer 1209,Female,48,Ahmedabad,GJ,2025-03-30
1210,Customer 1210,Female,56,Pune,KA,2024-12-19
1211,Customer 1211,Female,41,Kolkata,GJ,2024-12-26
1212,Customer 1212,Male,49,Chennai,TN,2026-05-01
1213,Customer 1213,Male,60,Pune,DL,2024-07-29
1214,Customer 1214,Male,54,Kolkata,MH,2025-09-18
1215,Customer 1215,Male,59,Mumbai,KA,2025-01-02
1216,Customer 1216,Female,48,Mumbai,WB,2026-02-26
1217,Customer 1217,Female,31,Delhi,TS,2025-07-01
1218,Customer 1218,Female,31,Chennai,DL,2025-01-12
1219,Customer 1219,Male,36,Bengaluru,TN,2024-06-29
1220,Customer 1220,Male,43,Pune,MH,2025-03-08
1221,Customer 1221,Male,42,Kolkata,DL,2024-04-11
1222,Customer 1222,Male,55,Kolkata,MH,2024-03-19
1223,Customer 1223,Female,54,Pune,WB,2026-03-16
1224,Customer 1224,Male,40,Pune,TN,2024-04-14
1225,Customer 1225,Female,39,Bengaluru,DL,2025-12-29
1226,Customer 1226,Female,41,Bengaluru,TN,2025-08-27
1227,Customer 1227,Male,27,Hyderabad,DL,2025-08-21
1228,Customer 1228,Male,44,Delhi,DL,2025-11-02
1229,Customer 1229,Male,18,Delhi,TN,2025-09-09
1230,Customer 1230,Male,29,Delhi,TN,2026-05-28
1231,Customer 1231,Female,58,Mumbai,TN,2025-04-09
1232,Customer 1232,Female,24,Hyderabad,GJ,2025-04-07
1233,Customer 1233,Male,41,Delhi,KA,2024-06-19
1234,Customer 1234,Male,31,Delhi,DL,2025-10-04
1235,Customer 1235,Female,48,Hyderabad,WB,2024-10-02
1236,Customer 1236,Female,36,Kolkata,WB,2025-10-31
1237,Customer 1237,Male,34,Ahmedabad,WB,2024-08-23
1238,Customer 1238,Male,62,Kolkata,WB,2024-09-28
1239,Customer 1239,Female,36,Bengaluru,MH,2024-03-29
1240,Customer 1240,Male,61,Ahmedabad,TS,2024-12-11
1241,Customer 1241,Male,49,Chennai,GJ,2025-01-15
1242,Customer 1242,Male,62,Chennai,TS,2024-08-26
1243,Customer 1243,Female,18,Chennai,WB,2026-01-22
1244,Customer 1244,Female,26,Kolkata,MH,2025-01-25
1245,Customer 1245,Male,20,Bengaluru,GJ,2024-10-22
1246,Customer 1246,Male,38,Mumbai,KA,2025-12-04
1247,Customer 1247,Female,41,Chennai,TN,2025-04-10
1248,Customer 1248,Male,22,Kolkata,MH,2025-03-14
1249,Customer 1249,Female,49,Delhi,MH,2026-05-27
1250,Customer 1250,Female,35,Kolkata,DL,2024-04-17
1251,Customer 1251,Male,65,Bengaluru,DL,2025-03-15
1252,Customer 1252,Male,62,Delhi,DL,2026-04-04
1253,Customer 1253,Male,21,Bengaluru,DL,2026-05-30
1254,Customer 1254,Female,54,Hyderabad,TN,2024-09-11
1255,Customer 1255,Female,56,Chennai,TS,2024-09-20
1256,Customer 1256,Male,56,Ahmedabad,WB,2024-02-25
1257,Customer 1257,Male,59,Ahmedabad,TS,2024-07-13
1258,Customer 1258,Male,62,Mumbai,WB,2024-10-27
1259,Customer 1259,Female,55,Mumbai,TS,2025-11-02
1260,Customer 1260,Female,64,Chennai,DL,2026-01-01
1261,Customer 1261,Male,27,Pune,GJ,2024-05-20
1262,Customer 1262,Female,26,Kolkata,WB,2026-01-27
1263,Customer 1263,Female,64,Hyderabad,WB,2025-07-20
1264,Customer 1264,Male,41,Ahmedabad,MH,2024-02-06
1265,Customer 1265,Male,29,Hyderabad,KA,2025-02-06
1266,Customer 1266,Male,48,Ahmedabad,GJ,2024-04-10
1267,Customer 1267,Female,38,Bengaluru,DL,2025-08-24
1268,Customer 1268,Female,51,Bengaluru,GJ,2025-04-17
1269,Customer 1269,Female,57,Bengaluru,DL,2026-06-04
1270,Customer 1270,Male,47,Hyderabad,TS,2024-03-23
1271,Customer 1271,Female,18,Bengaluru,WB,2024-11-28
1272,Customer 1272,Female,29,Delhi,GJ,2024-09-23
1273,Customer 1273,Female,28,Delhi,TN,2024-07-13
1274,Customer 1274,Male,20,Pune,DL,2025-11-11
1275,Customer 1275,Male,47,Ahmedabad,MH,2026-05-20
1276,Customer 1276,Female,20,Hyderabad,WB,2025-09-30
1277,Customer 1277,Female,27,Hyderabad,GJ,2026-02-19
1278,Customer 1278,Female,51,Ahmedabad,DL,2025-03-09
1279,Customer 1279,Female,32,Bengaluru,TN,2026-05-15
1280,Customer 1280,Female,52,Bengaluru,MH,2026-05-10
1281,Customer 1281,Female,37,Pune,WB,2026-01-13
1282,Customer 1282,Male,30,Bengaluru,MH,2025-05-14
1283,Customer 1283,Male,39,Bengaluru,TN,2024-09-24
1284,Customer 1284,Female,54,Delhi,GJ,2024-05-30
1285,Customer 1285,Male,48,Hyderabad,WB,2024-09-25
1286,Customer 1286,Female,56,Ahmedabad,MH,2025-01-11
1287,Customer 1287,Male,59,Chennai,KA,2024-03-15
1288,Customer 1288,Female,35,Ahmedabad,WB,2025-01-10
1289,Customer 1289,Male,23,Ahmedabad,KA,2025-07-16
1290,Customer 1290,Male,64,Delhi,WB,2026-04-09
1291,Customer 1291,Female,29,Pune,TS,2026-01-27
1292,Customer 1292,Male,43,Bengaluru,DL,2025-11-16
1293,Customer 1293,Male,22,Kolkata,WB,2024-09-24
1294,Customer 1294,Female,18,Kolkata,GJ,2025-05-15
1295,Customer 1295,Male,38,Bengaluru,MH,2024-12-06
1296,Customer 1296,Female,53,Ahmedabad,TN,2025-01-17
1297,Customer 1297,Female,53,Kolkata,KA,2024-10-14
1298,Customer 1298,Male,53,Mumbai,MH,2025-10-20
1299,Customer 1299,Female,53,Ahmedabad,KA,2025-04-25
1300,Customer 1300,Female,39,Ahmedabad,MH,2025-11-14
1301,Customer 1301,Female,39,Hyderabad,WB,2025-07-26
1302,Customer 1302,Female,37,Pune,WB,2025-07-04
1303,Customer 1303,Male,38,Bengaluru,WB,2025-06-19
1304,Customer 1304,Female,54,Hyderabad,MH,2024-07-05
1305,Customer 1305,Male,41,Chennai,TN,2025-10-09
1306,Customer 1306,Male,19,Hyderabad,MH,2026-05-05
1307,Customer 1307,Female,56,Hyderabad,GJ,2025-04-20
1308,Customer 1308,Female,19,Kolkata,KA,2024-11-04
1309,Customer 1309,Male,32,Mumbai,KA,2025-07-14
1310,Customer 1310,Male,55,Mumbai,TS,2024-09-30
1311,Customer 1311,Female,51,Pune,DL,2026-04-05
1312,Customer 1312,Male,44,Ahmedabad,MH,2025-08-24
1313,Customer 1313,Male,22,Bengaluru,WB,2025-12-01
1314,Customer 1314,Male,62,Kolkata,TS,2025-03-09
1315,Customer 1315,Female,53,Kolkata,TS,2025-09-12
1316,Customer 1316,Female,60,Pune,TS,2026-03-17
1317,Customer 1317,Male,22,Bengaluru,DL,2025-07-04
1318,Customer 1318,Male,36,Bengaluru,WB,2024-03-15
1319,Customer 1319,Male,36,Ahmedabad,WB,2026-01-02
1320,Customer 1320,Female,44,Ahmedabad,TN,2024-08-26
1321,Customer 1321,Male,19,Kolkata,KA,2025-05-07
1322,Customer 1322,Female,36,Ahmedabad,TS,2024-12-15
1323,Customer 1323,Female,19,Delhi,MH,2024-09-30
1324,Customer 1324,Male,43,Ahmedabad,DL,2024-10-09
1325,Customer 1325,Male,61,Mumbai,TN,2025-06-29
1326,Customer 1326,Female,27,Kolkata,TS,2025-06-21
1327,Customer 1327,Female,61,Chennai,TN,2025-01-06
1328,Customer 1328,Male,57,Hyderabad,GJ,2024-07-24
1329,Customer 1329,Male,28,Pune,TS,2024-03-23
1330,Customer 1330,Male,35,Hyderabad,TS,2025-11-05
1331,Customer 1331,Male,50,Kolkata,DL,2024-07-01
1332,Customer 1332,Female,23,Kolkata,MH,2025-02-14
1333,Customer 1333,Male,43,Chennai,GJ,2024-09-21
1334,Customer 1334,Male,65,Ahmedabad,WB,2026-05-11
1335,Customer 1335,Female,53,Chennai,DL,2025-02-18
1336,Customer 1336,Male,60,Kolkata,KA,2025-04-03
1337,Customer 1337,Female,46,Bengaluru,TS,2024-08-22
1338,Customer 1338,Female,48,Pune,GJ,2025-07-06
1339,Customer 1339,Male,20,Bengaluru,WB,2025-05-27
1340,Customer 1340,Male,20,Hyderabad,WB,2024-10-04
1341,Customer 1341,Female,55,Chennai,KA,2024-09-08
1342,Customer 1342,Male,26,Chennai,WB,2024-11-29
1343,Customer 1343,Male,19,Mumbai,MH,2025-03-12
1344,Customer 1344,Male,27,Pune,TS,2025-04-25
1345,Customer 1345,Female,18,Ahmedabad,DL,2024-10-17
1346,Customer 1346,Female,53,Mumbai,GJ,2025-08-05
1347,Customer 1347,Male,64,Pune,TS,2024-11-06
1348,Customer 1348,Female,19,Mumbai,TS,2024-10-07
1349,Customer 1349,Female,57,Kolkata,TN,2024-04-04
1350,Customer 1350,Female,22,Kolkata,MH,2024-11-27
1351,Customer 1351,Male,35,Delhi,GJ,2025-11-29
1352,Customer 1352,Female,48,Mumbai,TN,2024-08-24
1353,Customer 1353,Female,54,Ahmedabad,KA,2026-02-10
1354,Customer 1354,Female,34,Chennai,KA,2024-11-12
1355,Customer 1355,Male,37,Pune,DL,2026-02-17
1356,Customer 1356,Male,20,Hyderabad,WB,2024-03-24
1357,Customer 1357,Male,29,Kolkata,DL,2026-06-09
1358,Customer 1358,Male,64,Hyderabad,MH,2024-11-27
1359,Customer 1359,Male,33,Mumbai,GJ,2026-03-08
1360,Customer 1360,Male,61,Ahmedabad,DL,2025-07-31
1361,Customer 1361,Male,18,Pune,MH,2024-06-04
1362,Customer 1362,Male,57,Ahmedabad,KA,2025-02-04
1363,Customer 1363,Female,19,Delhi,DL,2024-08-13
1364,Customer 1364,Male,34,Delhi,TN,2026-01-03
1365,Customer 1365,Female,56,Bengaluru,TS,2025-03-17
1366,Customer 1366,Male,24,Kolkata,DL,2026-06-15
1367,Customer 1367,Female,45,Delhi,TS,2026-03-31
1368,Customer 1368,Male,30,Pune,MH,2024-01-26
1369,Customer 1369,Male,29,Mumbai,GJ,2025-07-18
1370,Customer 1370,Male,19,Pune,TN,2025-04-03
1371,Customer 1371,Male,55,Delhi,WB,2024-02-18
1372,Customer 1372,Male,61,Pune,TS,2025-10-18
1373,Customer 1373,Female,51,Chennai,MH,2024-07-29
1374,Customer 1374,Female,47,Kolkata,DL,2024-02-28
1375,Customer 1375,Male,36,Delhi,TN,2025-12-28
1376,Customer 1376,Male,35,Ahmedabad,GJ,2025-09-03
1377,Customer 1377,Male,30,Mumbai,KA,2024-01-14
1378,Customer 1378,Female,39,Chennai,MH,2024-09-01
1379,Customer 1379,Male,34,Bengaluru,MH,2025-07-26
1380,Customer 1380,Male,25,Pune,TN,2025-01-21
1381,Customer 1381,Male,31,Kolkata,MH,2024-03-21
1382,Customer 1382,Male,32,Delhi,KA,2024-04-02
1383,Customer 1383,Male,21,Kolkata,WB,2024-07-01
1384,Customer 1384,Female,28,Chennai,TS,2026-05-06
1385,Customer 1385,Male,25,Bengaluru,MH,2024-07-05
1386,Customer 1386,Female,63,Hyderabad,MH,2024-01-15
1387,Customer 1387,Female,35,Mumbai,TS,2024-07-19
1388,Customer 1388,Female,53,Kolkata,TS,2025-02-01
1389,Customer 1389,Male,63,Ahmedabad,DL,2025-09-28
1390,Customer 1390,Female,39,Kolkata,WB,2024-10-24
1391,Customer 1391,Male,44,Delhi,DL,2024-10-20
1392,Customer 1392,Male,61,Bengaluru,TN,2026-01-05
1393,Customer 1393,Male,56,Ahmedabad,WB,2024-09-27
1394,Customer 1394,Female,28,Mumbai,GJ,2026-05-02
1395,Customer 1395,Male,34,Delhi,MH,2025-11-21
1396,Customer 1396,Female,60,Bengaluru,GJ,2025-03-15
1397,Customer 1397,Male,48,Pune,MH,2025-07-02
1398,Customer 1398,Male,59,Delhi,MH,2024-09-03
1399,Customer 1399,Male,26,Delhi,DL,2024-09-25
1400,Customer 1400,Male,65,Mumbai,TN,2024-05-21
1401,Customer 1401,Male,50,Chennai,DL,2025-05-09
1402,Customer 1402,Female,45,Mumbai,WB,2025-02-10
1403,Customer 1403,Male,64,Chennai,TS,2024-04-29
1404,Customer 1404,Female,43,Delhi,TS,2026-06-03
1405,Customer 1405,Female,45,Hyderabad,MH,2024-05-25
1406,Customer 1406,Male,52,Pune,DL,2024-10-28
1407,Customer 1407,Female,54,Mumbai,MH,2025-10-03
