ProductID,VendorID,CategoryID,SubCategoryID,ProductName,Price,Discount,Rating,Color,StrapMaterial,WarrantyMonths,Stock
724,9,3,13,Fire-Boltt Model 724,12426,15,3.5,Black,Silicone,36,193
725,12,1,2,Maxima Model 725,22204,25,4.0,Black,Silicone,12,68
726,10,1,2,Ajanta Model 726,3511,20,4.6,Blue,Leather,12,132
727,8,2,9,Noise Model 727,24904,0,4.1,Gold,Leather,36,30
728,9,1,2,Fire-Boltt Model 728,3222,15,3.8,Silver,Silicone,36,120
729,10,1,5,Ajanta Model 729,9217,20,3.7,Gold,Rubber,12,234
730,9,3,13,Fire-Boltt Model 730,18705,15,4.2,Blue,Nylon,36,128
731,11,1,2,Citizen Model 731,10557,25,4.5,Blue,Rubber,24,281
732,9,1,2,Fire-Boltt Model 732,5955,0,3.8,Blue,Leather,12,66
733,12,1,6,Maxima Model 733,12962,0,4.4,Green,Nylon,24,299
734,3,2,8,Fastrack Model 734,1040,25,4.8,Black,Metal,36,224
735,3,3,12,Fastrack Model 735,24483,0,4.5,Black,Metal,36,216
736,6,1,2,Fossil Model 736,1690,15,3.5,Green,Rubber,24,40
737,8,1,1,Noise Model 737,6626,25,3.6,Gold,Nylon,24,297
738,8,2,10,Noise Model 738,19286,5,4.1,Blue,Silicone,24,90
739,11,2,11,Citizen Model 739,8587,5,4.7,Blue,Leather,24,158
740,4,3,12,Casio Model 740,14673,10,3.5,Brown,Leather,12,231
741,11,2,10,Citizen Model 741,8507,15,3.9,Brown,Leather,12,38
742,9,3,13,Fire-Boltt Model 742,14334,15,4.5,Blue,Nylon,12,292
743,4,3,13,Casio Model 743,8211,10,4.2,Gold,Nylon,24,215
744,2,3,12,Sonata Model 744,22469,25,4.6,Blue,Nylon,24,21
745,12,3,15,Maxima Model 745,5301,25,4.9,Silver,Metal,24,8
746,1,2,11,Titan Model 746,9428,15,5.0,Black,Rubber,36,102
747,12,1,1,Maxima Model 747,21689,25,4.2,Silver,Nylon,12,245
748,9,1,2,Fire-Boltt Model 748,18563,10,3.8,Blue,Silicone,12,39
749,6,1,2,Fossil Model 749,10805,5,3.8,Gold,Silicone,36,108
750,7,2,7,Boat Model 750,2658,10,4.2,Blue,Rubber,12,259
751,10,2,7,Ajanta Model 751,22936,20,5.0,Gold,Rubber,12,146
752,6,3,14,Fossil Model 752,13430,25,3.8,Black,Metal,12,157
753,3,3,12,Fastrack Model 753,18027,20,4.5,Black,Leather,24,193
754,5,1,4,Timex Model 754,24925,0,4.3,Blue,Nylon,12,90
755,1,3,13,Titan Model 755,10339,15,4.7,Silver,Silicone,36,219
756,9,2,9,Fire-Boltt Model 756,17321,0,4.9,Silver,Leather,36,272
757,8,3,12,Noise Model 757,16877,5,4.1,Gold,Rubber,24,118
758,7,1,3,Boat Model 758,12178,15,4.4,Blue,Nylon,36,80
759,11,3,13,Citizen Model 759,21202,10,3.9,Gold,Rubber,36,42
760,10,2,11,Ajanta Model 760,21820,10,4.7,Green,Leather,24,151
761,12,2,10,Maxima Model 761,22208,0,4.3,Blue,Silicone,24,286
762,7,1,6,Boat Model 762,16792,0,4.2,Gold,Silicone,24,22
763,9,3,12,Fire-Boltt Model 763,827,0,3.6,Brown,Rubber,12,160
764,2,2,11,Sonata Model 764,17613,10,4.7,Silver,Metal,24,269
765,11,2,7,Citizen Model 765,17443,10,4.7,Black,Leather,36,245
766,9,3,12,Fire-Boltt Model 766,4881,25,4.9,Brown,Silicone,24,115
767,7,2,7,Boat Model 767,16281,5,3.6,Brown,Silicone,12,158
768,8,3,13,Noise Model 768,23473,10,4.2,Brown,Nylon,24,280
769,11,3,14,Citizen Model 769,5898,5,3.5,Gold,Nylon,12,13
770,5,2,8,Timex Model 770,10518,5,4.5,Green,Leather,36,95
771,1,3,12,Titan Model 771,6369,15,4.9,Black,Nylon,12,227
772,7,1,2,Boat Model 772,16135,5,4.3,Blue,Metal,12,249
773,1,3,12,Titan Model 773,22368,10,4.8,Silver,Nylon,36,150
774,1,1,3,Titan Model 774,17948,20,4.9,Blue,Metal,12,84
775,4,1,1,Casio Model 775,7534,20,4.9,Blue,Nylon,12,60
776,12,1,6,Maxima Model 776,18240,20,3.7,Blue,Rubber,36,79
777,11,1,2,Citizen Model 777,4150,10,4.4,Brown,Nylon,12,146
778,10,2,10,Ajanta Model 778,14084,0,4.6,Silver,Nylon,36,10
779,9,1,3,Fire-Boltt Model 779,16812,20,3.6,Brown,Metal,36,22
780,6,3,12,Fossil Model 780,5247,10,4.8,Silver,Silicone,24,62
781,7,3,15,Boat Model 781,6850,10,3.9,Gold,Leather,36,8
782,7,1,3,Boat Model 782,3657,10,4.7,Silver,Nylon,24,262
783,10,1,2,Ajanta Model 783,10526,20,4.3,Green,Leather,24,168
784,10,2,10,Ajanta Model 784,7717,10,3.9,Silver,Silicone,24,106
785,7,2,8,Boat Model 785,5731,25,4.9,Green,Nylon,24,106
786,12,2,9,Maxima Model 786,18198,25,5.0,Brown,Metal,24,20
787,10,1,6,Ajanta Model 787,13692,25,4.6,Silver,Rubber,24,29
788,1,1,5,Titan Model 788,13533,5,4.1,Black,Metal,12,258
789,5,3,13,Timex Model 789,20548,20,3.5,Gold,Nylon,12,85
790,2,3,15,Sonata Model 790,23392,15,4.2,Black,Nylon,12,283
791,3,2,10,Fastrack Model 791,1958,10,4.6,Silver,Nylon,24,232
792,6,1,5,Fossil Model 792,21274,5,4.4,Black,Silicone,12,61
793,9,3,15,Fire-Boltt Model 793,16524,15,4.8,Silver,Nylon,36,139
794,1,1,1,Titan Model 794,21458,15,3.8,Brown,Metal,12,242
795,11,1,3,Citizen Model 795,19842,20,3.7,Green,Leather,36,149
796,2,2,10,Sonata Model 796,11385,0,4.5,Green,Nylon,36,199
797,8,1,2,Noise Model 797,15166,0,5.0,Black,Metal,36,286
798,12,3,14,Maxima Model 798,19424,10,3.6,Gold,Leather,36,237
799,11,3,13,Citizen Model 799,17098,25,3.8,Gold,Metal,36,227
800,5,3,13,Timex Model 800,1494,10,4.8,Black,Silicone,24,72
801,11,1,3,Citizen Model 801,18522,25,4.5,Black,Rubber,24,270
802,1,3,14,Titan Model 802,17742,10,4.3,Silver,Silicone,36,152
803,10,2,7,Ajanta Model 803,9601,10,5.0,Brown,Silicone,12,294
804,12,2,7,Maxima Model 804,16383,15,4.8,Blue,Rubber,36,219
805,7,3,12,Boat Model 805,24807,25,3.9,Silver,Nylon,24,33
806,5,1,1,Timex Model 806,12134,15,3.7,Silver,Silicone,12,84
807,4,3,12,Casio Model 807,12004,25,4.9,Blue,Rubber,12,50
808,6,3,12,Fossil Model 808,4285,5,4.6,Silver,Rubber,36,84
809,2,3,12,Sonata Model 809,6362,25,4.7,Green,Rubber,12,260
810,2,2,10,Sonata Model 810,2443,25,4.3,Brown,Silicone,24,256
811,6,1,5,Fossil Model 811,998,15,4.5,Black,Metal,12,85
812,12,2,10,Maxima Model 812,2841,25,3.7,Green,Metal,24,291
813,8,2,7,Noise Model 813,15667,10,3.6,Silver,Rubber,12,82
814,11,1,4,Citizen Model 814,13442,5,3.5,Black,Silicone,24,130
815,4,2,9,Casio Model 815,8778,20,3.7,Blue,Rubber,12,271
816,7,2,11,Boat Model 816,12527,15,3.5,Silver,Leather,36,197
817,11,1,4,Citizen Model 817,15794,0,4.6,Silver,Rubber,36,60
818,6,1,1,Fossil Model 818,12032,0,4.6,Black,Nylon,36,191
819,11,1,5,Citizen Model 819,18485,5,3.9,Brown,Leather,12,237
820,10,2,11,Ajanta Model 820,18724,20,3.9,Brown,Leather,24,213
821,5,2,11,Timex Model 821,24869,5,4.7,Silver,Leather,24,216
822,6,1,6,Fossil Model 822,17406,5,4.5,Black,Nylon,24,277
823,5,2,10,Timex Model 823,1274,5,4.9,Black,Metal,12,288
824,9,3,15,Fire-Boltt Model 824,8162,10,3.7,Gold,Leather,36,189
825,3,3,13,Fastrack Model 825,11109,20,4.8,Black,Silicone,24,115
826,8,1,6,Noise Model 826,3981,0,3.8,Gold,Nylon,12,273
827,6,1,4,Fossil Model 827,22749,20,4.5,Silver,Silicone,12,239
828,9,1,1,Fire-Boltt Model 828,13006,15,3.6,Green,Silicone,36,75
829,2,1,2,Sonata Model 829,17985,20,4.8,Green,Metal,24,69
830,10,3,12,Ajanta Model 830,19514,15,4.0,Black,Leather,24,205
831,12,3,12,Maxima Model 831,14865,15,3.8,Gold,Leather,36,108
832,10,3,12,Ajanta Model 832,1572,0,3.9,Silver,Rubber,36,220
833,8,1,5,Noise Model 833,3304,0,3.5,Silver,Metal,24,29
834,8,3,14,Noise Model 834,7893,5,4.1,Green,Leather,36,67
835,8,2,10,Noise Model 835,16607,20,4.2,Gold,Rubber,36,122
836,12,2,11,Maxima Model 836,5528,5,3.9,Gold,Metal,36,48
837,7,2,9,Boat Model 837,14929,5,4.6,Brown,Nylon,36,180
838,4,3,12,Casio Model 838,19737,20,4.2,Blue,Nylon,36,85
839,1,2,11,Titan Model 839,14340,15,4.4,Black,Nylon,24,18
840,12,3,12,Maxima Model 840,9872,20,3.7,Black,Silicone,12,183
841,11,3,15,Citizen Model 841,5042,0,3.8,Blue,Leather,12,155
842,5,1,4,Timex Model 842,14135,20,3.9,Brown,Leather,24,300
843,11,2,7,Citizen Model 843,15537,0,4.8,Brown,Leather,36,250
844,12,2,7,Maxima Model 844,7695,10,4.7,Black,Metal,12,240
845,9,2,7,Fire-Boltt Model 845,4491,5,4.1,Black,Leather,36,188
846,9,3,14,Fire-Boltt Model 846,4420,0,4.0,Silver,Silicone,12,204
847,6,2,9,Fossil Model 847,19472,0,3.7,Blue,Rubber,24,128
848,12,3,14,Maxima Model 848,17638,25,5.0,Black,Leather,24,91
849,9,2,9,Fire-Boltt Model 849,2227,20,4.1,Silver,Rubber,24,112
850,9,2,10,Fire-Boltt Model 850,12563,0,4.7,Blue,Rubber,12,177
851,4,1,2,Casio Model 851,5359,25,4.0,Brown,Metal,24,216
852,5,2,8,Timex Model 852,9377,20,3.7,Gold,Silicone,24,29
853,11,1,4,Citizen Model 853,15796,25,3.8,Black,Metal,36,26
854,2,2,11,Sonata Model 854,2278,5,4.6,Brown,Nylon,24,248
855,8,1,2,Noise Model 855,9375,0,5.0,Black,Nylon,36,121
856,12,2,8,Maxima Model 856,11555,15,4.9,Gold,Metal,24,67
857,1,2,8,Titan Model 857,3888,0,4.3,Gold,Leather,24,37
858,9,3,12,Fire-Boltt Model 858,17118,5,4.2,Silver,Nylon,24,135
859,4,2,10,Casio Model 859,5935,10,4.2,Black,Rubber,36,203
860,2,2,10,Sonata Model 860,19909,20,4.6,Green,Nylon,12,152
861,1,2,9,Titan Model 861,5139,25,4.5,Blue,Metal,12,248
862,4,1,2,Casio Model 862,22142,10,5.0,Black,Metal,12,183
863,5,2,10,Timex Model 863,11827,0,4.8,Gold,Rubber,36,110
864,8,3,13,Noise Model 864,10946,25,4.5,Blue,Leather,36,297
865,7,2,9,Boat Model 865,16394,5,4.5,Blue,Silicone,12,107
866,4,3,12,Casio Model 866,19657,5,4.0,Black,Leather,12,264
867,12,3,12,Maxima Model 867,5547,20,5.0,Gold,Leather,24,269
868,3,3,12,Fastrack Model 868,18232,5,3.5,Silver,Rubber,36,107
869,2,2,9,Sonata Model 869,4378,5,3.7,Black,Metal,36,141
870,5,1,4,Timex Model 870,1796,20,3.6,Silver,Silicone,24,167
871,1,1,6,Titan Model 871,5746,10,3.8,Gold,Rubber,36,248
872,10,2,9,Ajanta Model 872,22866,5,3.7,Blue,Nylon,12,106
873,2,1,6,Sonata Model 873,1323,10,4.9,Brown,Metal,12,282
874,6,3,15,Fossil Model 874,15044,20,3.9,Gold,Nylon,36,80
875,5,2,9,Timex Model 875,24202,20,4.4,Silver,Leather,24,238
876,11,1,4,Citizen Model 876,16082,5,3.8,Blue,Nylon,36,183
877,3,3,14,Fastrack Model 877,15231,10,3.7,Green,Silicone,12,123
878,8,1,2,Noise Model 878,23807,0,4.8,Green,Metal,12,194
879,9,1,6,Fire-Boltt Model 879,6405,25,3.7,Gold,Nylon,36,166
880,9,3,12,Fire-Boltt Model 880,9786,25,4.4,Black,Leather,12,226
881,1,3,13,Titan Model 881,11194,5,3.8,Black,Leather,24,133
882,6,1,1,Fossil Model 882,5339,20,5.0,Green,Leather,12,182
883,6,2,9,Fossil Model 883,17610,20,4.7,Gold,Leather,24,69
884,3,3,15,Fastrack Model 884,2479,25,4.5,Silver,Leather,24,137
885,4,2,7,Casio Model 885,21256,0,4.6,Silver,Metal,24,266
886,1,3,15,Titan Model 886,24490,5,4.4,Gold,Nylon,36,177
887,6,2,10,Fossil Model 887,24349,5,3.7,Black,Nylon,36,279
888,8,1,3,Noise Model 888,14902,5,3.6,Silver,Leather,36,104
889,8,3,15,Noise Model 889,7880,25,4.3,Green,Metal,24,49
890,11,1,3,Citizen Model 890,10599,15,5.0,Black,Rubber,36,173
891,5,1,5,Timex Model 891,2419,25,3.7,Silver,Metal,24,6
892,11,2,8,Citizen Model 892,9431,5,3.6,Brown,Rubber,36,255
893,7,3,14,Boat Model 893,20622,15,4.5,Green,Rubber,36,187
894,10,3,13,Ajanta Model 894,19922,25,4.9,Black,Nylon,36,111
895,8,1,3,Noise Model 895,7507,5,5.0,Green,Leather,12,109
896,1,1,1,Titan Model 896,17721,20,4.7,Green,Rubber,12,18
897,4,2,8,Casio Model 897,22287,25,4.9,Blue,Nylon,12,251
898,3,3,12,Fastrack Model 898,23482,0,4.6,Silver,Silicone,12,290
899,5,3,12,Timex Model 899,10615,25,3.9,Gold,Nylon,36,135
900,6,3,13,Fossil Model 900,6763,5,4.9,Blue,Rubber,36,223
901,1,2,11,Titan Model 901,16384,15,3.7,Green,Silicone,24,172
902,1,2,7,Titan Model 902,6551,25,4.3,Black,Silicone,12,207
903,4,3,15,Casio Model 903,24185,25,5.0,Silver,Leather,36,39
904,5,3,13,Timex Model 904,21659,5,4.4,Silver,Leather,24,96
905,8,1,2,Noise Model 905,17663,10,4.3,Blue,Nylon,36,288
906,11,2,11,Citizen Model 906,20311,25,4.8,Gold,Rubber,36,184
907,8,2,11,Noise Model 907,4741,15,3.8,Blue,Nylon,12,287
908,9,1,5,Fire-Boltt Model 908,15033,15,3.5,Gold,Leather,12,25
909,3,2,10,Fastrack Model 909,20912,0,3.9,Brown,Leather,36,299
910,5,1,2,Timex Model 910,18871,10,4.8,Blue,Silicone,24,299
911,9,1,5,Fire-Boltt Model 911,24792,10,3.9,Blue,Rubber,36,163
912,5,3,13,Timex Model 912,19454,15,4.4,Black,Leather,36,179
913,5,2,11,Timex Model 913,19962,25,3.8,Green,Nylon,36,173
914,5,1,6,Timex Model 914,5927,25,4.8,Black,Leather,12,79
915,2,1,1,Sonata Model 915,2674,0,4.0,Blue,Leather,24,63
916,9,3,15,Fire-Boltt Model 916,14004,10,3.9,Silver,Nylon,24,94
917,9,1,5,Fire-Boltt Model 917,24145,10,3.9,Blue,Silicone,12,130
918,6,2,8,Fossil Model 918,11932,15,4.6,Green,Metal,12,294
919,10,2,7,Ajanta Model 919,9262,5,4.1,Blue,Silicone,12,242
920,11,2,11,Citizen Model 920,18029,15,3.9,Silver,Leather,36,77
921,8,2,9,Noise Model 921,5618,20,4.7,Black,Silicone,12,291
922,1,2,9,Titan Model 922,24274,15,3.5,Blue,Nylon,24,96
923,2,3,14,Sonata Model 923,17360,25,4.8,Black,Silicone,24,266
924,3,3,13,Fastrack Model 924,14352,0,3.6,Brown,Rubber,36,251
925,7,3,12,Boat Model 925,16946,25,3.8,Silver,Silicone,12,159
926,9,1,1,Fire-Boltt Model 926,17551,0,3.8,Silver,Rubber,36,174
927,10,2,9,Ajanta Model 927,22604,0,4.1,Black,Nylon,36,37
928,10,1,3,Ajanta Model 928,16541,15,4.3,Brown,Metal,24,67
929,2,1,2,Sonata Model 929,5837,15,4.0,Silver,Rubber,12,288
930,7,2,7,Boat Model 930,4092,0,3.6,Black,Rubber,36,228
931,1,1,6,Titan Model 931,6730,5,4.1,Silver,Rubber,24,289
932,5,2,9,Timex Model 932,2498,20,4.3,Green,Silicone,24,113
933,7,3,13,Boat Model 933,13799,15,4.2,Blue,Leather,12,252
934,6,3,15,Fossil Model 934,4198,25,3.9,Black,Metal,24,55
935,6,2,8,Fossil Model 935,7346,25,3.6,Black,Rubber,24,44
936,9,3,15,Fire-Boltt Model 936,5851,0,4.2,Gold,Silicone,36,113
937,9,3,12,Fire-Boltt Model 937,10382,15,3.8,Silver,Leather,24,270
938,9,2,8,Fire-Boltt Model 938,24050,0,4.7,Green,Leather,12,81
939,1,1,6,Titan Model 939,9608,20,4.3,Gold,Metal,36,284
940,12,2,7,Maxima Model 940,2235,0,4.6,Silver,Silicone,36,195
941,6,3,12,Fossil Model 941,14916,15,4.4,Blue,Metal,36,38
942,10,3,15,Ajanta Model 942,14359,15,4.1,Silver,Silicone,12,132
943,10,3,14,Ajanta Model 943,8913,5,4.8,Silver,Leather,24,265
944,2,3,15,Sonata Model 944,15540,10,4.1,Brown,Silicone,24,253
945,10,1,5,Ajanta Model 945,18241,10,4.2,Blue,Nylon,36,149
946,5,2,10,Timex Model 946,15412,0,4.3,Green,Silicone,12,118
947,2,1,1,Sonata Model 947,2168,25,4.3,Green,Leather,24,26
948,11,1,2,Citizen Model 948,1830,5,4.5,Blue,Nylon,36,7
949,12,2,11,Maxima Model 949,16394,20,5.0,Brown,Silicone,12,187
950,5,3,15,Timex Model 950,16033,20,4.0,Green,Metal,12,44
951,1,1,4,Titan Model 951,20601,15,4.0,Blue,Silicone,36,181
952,3,2,7,Fastrack Model 952,17051,25,4.8,Green,Metal,12,127
953,12,1,6,Maxima Model 953,1319,15,3.5,Brown,Leather,36,17
954,8,2,7,Noise Model 954,8908,10,4.2,Green,Nylon,12,177
955,8,1,2,Noise Model 955,12062,0,3.8,Silver,Silicone,36,214
956,6,2,9,Fossil Model 956,13196,15,4.1,Black,Leather,12,172
957,12,1,1,Maxima Model 957,4046,0,3.8,Silver,Leather,36,162
958,7,3,15,Boat Model 958,7561,10,4.0,Black,Leather,24,194
959,5,3,13,Timex Model 959,12570,15,4.8,Black,Rubber,36,72
960,6,2,7,Fossil Model 960,6966,0,5.0,Green,Silicone,24,270
961,7,3,14,Boat Model 961,14857,5,4.5,Black,Nylon,24,193
962,4,1,6,Casio Model 962,8313,5,3.8,Blue,Nylon,12,34
963,4,1,1,Casio Model 963,3804,15,3.9,Silver,Silicone,12,28
964,5,2,8,Timex Model 964,22295,15,4.2,Blue,Nylon,12,142
965,12,3,15,Maxima Model 965,22831,20,3.6,Blue,Nylon,36,47
966,6,2,11,Fossil Model 966,18983,15,4.3,Gold,Silicone,24,101
967,9,1,1,Fire-Boltt Model 967,10021,0,4.8,Green,Nylon,12,34
968,1,3,15,Titan Model 968,17433,5,4.5,Brown,Silicone,36,241
969,11,3,14,Citizen Model 969,16426,0,4.7,Brown,Silicone,36,70
970,7,3,15,Boat Model 970,14744,0,4.8,Silver,Metal,24,283
971,5,3,15,Timex Model 971,16598,10,3.6,Silver,Rubber,36,142
972,10,1,4,Ajanta Model 972,13339,0,3.8,Black,Rubber,12,119
973,3,1,3,Fastrack Model 973,15744,5,3.9,Brown,Leather,12,52
974,2,3,14,Sonata Model 974,15325,20,4.7,Gold,Leather,12,259
975,2,1,1,Sonata Model 975,6207,5,4.8,Silver,Silicone,12,277
976,11,3,12,Citizen Model 976,1830,20,3.5,Blue,Nylon,36,169
977,7,1,3,Boat Model 977,18158,5,3.9,Silver,Rubber,36,76
978,7,1,4,Boat Model 978,19406,5,3.6,Black,Leather,36,102
979,6,1,4,Fossil Model 979,1270,0,5.0,Brown,Leather,12,151
980,11,1,2,Citizen Model 980,7181,0,4.4,Gold,Rubber,24,209
981,12,2,9,Maxima Model 981,14869,0,4.4,Blue,Leather,24,263
982,11,3,14,Citizen Model 982,17866,0,3.7,Brown,Silicone,36,294
983,9,3,12,Fire-Boltt Model 983,3146,25,3.8,Blue,Leather,36,240
984,10,3,14,Ajanta Model 984,20267,10,5.0,Gold,Nylon,12,92
985,4,3,15,Casio Model 985,18181,15,3.7,Blue,Silicone,24,48
986,3,1,2,Fastrack Model 986,21929,20,3.7,Brown,Rubber,36,128
987,2,2,7,Sonata Model 987,2961,0,4.4,Gold,Nylon,36,9
988,6,3,12,Fossil Model 988,4467,10,4.2,Black,Rubber,36,266
989,8,2,10,Noise Model 989,6516,5,3.6,Black,Silicone,36,169
990,12,2,8,Maxima Model 990,24848,10,5.0,Black,Leather,12,34
991,5,3,15,Timex Model 991,1729,0,3.8,Blue,Rubber,12,172
992,6,2,9,Fossil Model 992,3769,0,4.9,Blue,Silicone,12,45
993,7,2,8,Boat Model 993,12908,0,4.6,Black,Metal,12,232
994,9,3,14,Fire-Boltt Model 994,11573,10,3.9,Brown,Leather,12,253
995,5,1,1,Timex Model 995,10988,0,4.1,Gold,Rubber,24,171
996,2,1,5,Sonata Model 996,10512,15,4.3,Silver,Leather,24,221
997,6,2,9,Fossil Model 997,11344,15,4.8,Silver,Metal,24,42
998,3,3,15,Fastrack Model 998,22470,0,4.0,Black,Metal,24,103
999,2,1,6,Sonata Model 999,3983,0,3.6,Gold,Leather,36,90
1000,7,3,13,Boat Model 1000,21786,0,5.0,Brown,Nylon,12,228
